Title,Year,Movie ID,Director,Stars,Votes
Elevator Baby,2019,tt11005162,Akay Ilozobhie,"('Toyin Abraham', 'Ijeoma Aniebo', 'Shaffy Bello', 'Timini Egbuson')",6.5
Beans,2020,tt11735544,Tracey Deer,"('Kiawentiio', 'Violah Beauvais', 'Rainbow Dickerson', 'Joel Montgrand')",6.9
The Boy Who Harnessed the Wind,2019,tt7533152,Chiwetel Ejiofor,"('Chiwetel Ejiofor', 'Maxwell Simba', 'Felix Lemburo', 'Robert Agengo')",7.6
Bird of Fire,2021,tt12777614,César Caro Cruz,"('Daniel Muniz', 'Larry Olivas')",5.8
Wedding Screeners,2020,tt11141592,Jacob Fuller,"('Sherrod Taylor', 'Kristen Vaganos', 'Olivia Burer', 'Jenna Vaughn')",7.9
Guardians of the Galaxy Vol. 3,2023,tt6791350,James Gunn,"('Chris Pratt', 'Chukwudi Iwuji', 'Bradley Cooper', 'Pom Klementieff')",8.4
Cafe Con Leche,2020,tt4126870,Ray Gallardo,"('Martin Santander', 'Gerardo Taracena', 'José Sefami', 'Nina Senicar')",6.1
God of Dreams,2022,tt15815530,Jurian Isabelle,"('Bill Bogner', 'Omar Cook', 'Kemuel Crossty', ""Alphonso A'Qen-Aten Jackson"")",6.4
Christmas in Florida,2021,tt14065740,Kimberly DiPersia,"('Alex R. Wagner', 'Kimberly DiPersia', 'Alex R. Wagner', 'Eric Arriola', 'Ashli Babbitt')",6
Frost: War of the Ashics,2021,tt13918322,Sue Ellen Randolph,"('Richard Cohen', 'Sue Ellen Randolph', 'John Wilson')",8.8
Majic,2019,tt9189966,Erin Berry,"('Paula Brancati', 'Richard Fitzpatrick', 'Marc Hickox', 'Michael Majeski')",6.8
Deception,2021,tt13613056,Arnaud Desplechin,"('Denis Podalydès', 'Léa Seydoux', 'Emmanuelle Devos', 'Anouk Grinberg')",5.6
Shadow,2021,tt10062628,Bruno Gascon,"('Ana Moreira', 'Miguel Borges', 'Vítor Norte', 'Tomás Alves')",6.2
One Shot,2021,tt14199590,James Nunn,"('Scott Adkins', 'Ashley Greene', 'Ryan Phillippe', 'Emmanuel Imani')",5.6
Lacy's Christmas Do-Over,2021,tt15771862,Ari Golan,"('Claire Van der Linden', 'Kyle Patrick', 'Jon Lovitz', 'Scarlett Roselynn')",5.7
The Demon's Child,2022,tt14242974,Eros D'Antona,"(""Mirko D'Antona"", 'Chiara Iezzi', 'Fran Kirchmair', 'Kateryna Korchynska')",5.9
A Stitch in Time,2022,tt13834986,Sasha Hadden,"('Maggie Blinco', 'Glenn Shorrock', 'Belinda Giblin', 'Hoa Xuande')",6.6
Wednesday in Space,2021,tt12247926,Hudson Hughes,"('Bella Norris', 'Nick Ong', 'Sam Rowley', 'Natalia May')",8.8
Tres Pasos al Frente,2021,tt15514434,Leonardo Pacheco,"('Alejandra Arce', 'Christian Rodriguez')",7
Farewell to the Night,2019,tt8569390,André Téchiné,"('Catherine Deneuve', 'Kacey Mottet Klein', 'Oulaya Amamra', 'Stéphane Bak')",6.6
Screwdriver,2022,tt11668412,Cairo Smith,"('AnnaClare Hicks', 'Charlie Farrell', 'Milly Sanders', 'Matt Munroe')",8.4
Someone Great,2019,tt8075260,Jennifer Kaytin Robinson,"('Gina Rodriguez', 'LaKeith Stanfield', 'Brittany Snow', 'DeWanda Wise')",6.1
Daddy Daughter Trip,2022,tt15367558,Rob Schneider,"('Andrés Aguilar', 'Rob Schneider', 'Miranda Scarlett Schneider', 'Jackie Sandler', 'Mónica Huarte')",5.9
My Fiona,2021,tt10457168,Kelly Walker,"('Jeanette Maus', 'Corbin Reid', 'Elohim Nycalove', 'Sara Amini')",5.8
Kaidi Ko Patra: A letter from Prisoner,2022,tt21407962,Sanam Kumar Bairag,"('Kunal Bishwa', 'Carrie Dodds', 'Prithavi Raj Khatry', 'Madison Lazarus')",8.7
Bad Guys,2020,tt11655136,Jack Sambrook,"('Linn Boudin', 'Billy Price', 'Jack Sambrook', 'Will Unsworth')",7.7
The Feature,2022,tt25053772,Ian Adams,"('Ian Adams', 'Mark Agar', 'Aoife Bailey', 'Adam Behan')",9.7
Chemical Hearts,2020,tt5843876,Richard Tanne,"('Lili Reinhart', 'Austin Abrams', 'Sarah Jones', 'Adhir Kalyan')",6.3
Contract Healer,2023,tt19886414,Ericka Gomez,"('Will Coleman', 'Marietta Elliott', 'Aleeya Moody', 'Lauren Session')",9.5
Lost in Terra Dimension,2022,tt4897296,Lizelle Gutierrez,"('Kat Lehto', 'Kat Lehto', 'Lizelle Gutierrez', 'John Moamar', 'Zoey Grayce')",7.7
Light Years,2019,tt10085296,Colin Thompson,"('Chris Gray', 'Jennifer Lafleur', 'Makenzie Leigh', 'Ryan Miller')",5.8
For the Love of Jessee,2020,tt7411120,David McAbee,"('Randy Wayne', 'Mandahla Rose', 'Adrienne Barbeau', 'Tony Denman')",5.7
No Man's Land,2020,tt10449052,Conor Allyn,"('Jake Allyn', 'Frank Grillo', 'Jorge A. Jimenez', 'Andie MacDowell')",5.4
Teacher,2019,tt7281538,Adam Dick,"('David Dastmalchian', 'Kevin Pollak', 'Curtis Edward Jackson', 'Esme Perez')",5.9
Goodbye Mother,2019,tt10641972,Trinh Dinh Le Minh,"('Hong Dao', 'Lanh Thanh', 'Vo Dien Gia Huy', 'Nsut Le Thien')",7.3
"Minor Daemon, Volume 1",2021,tt25817180,Jon Rafman,(),8.4
Miracle on Christmas,2020,tt11869546,Thomas Bonifield,"('Erin Bethea', 'Jason Burkey', 'Brett Varvel', 'Micah Lynn Hanson')",5.8
An Extremely Uncommon Set of Circumstances,2021,tt4879258,Brian Dorton,"('Dixie Gers', 'Brian Dorton', 'Douglas Conner', 'Adam Freeman')",8.5
The Kindness of Strangers,2019,tt6515910,Lone Scherfig,"('Zoe Kazan', 'Esben Smed', 'Jack Fulton', 'Finlay Wojtak-Hissong')",6.5
First Day Out,2022,tt13130886,Pete Pitrelli,"('Dale Stelly', 'Harvey B. Jackson', 'Anthony Hamilton', 'Myron Jewell', 'Jessica Quintero')",8.5
Alone in the Woods,2022,tt12733242,Darien F. Rodriguez,"('Douglas Rouillard', 'Douglas Rouillard', 'Bryn Berg', 'Justin M. Tolliver', 'Christy Allen')",5.5
Big Shark,2023,tt9755806,Tommy Wiseau,"('Erica Mary Gillheeney', 'Greg Sestero', 'Amber Nicole Dalton', 'Elaina Guidry')",8
Scoob!,2020,tt3152592,Tony Cervone,"('Will Forte', 'Mark Wahlberg', 'Jason Isaacs', 'Gina Rodriguez')",5.6
The Marshmallow Mystery Tour,2021,tt4446746,Jeff Beals,"('Matthew Beals', 'Jeremy Rishe', 'Ray Reynolds', 'Doug Farrell', 'Dale E. Turner')",8.3
The Issue with Elvis,2022,tt13550170,Charlotte Wincott,"('Jeff Wincott', 'Wolfgang Wincott', 'Erek Richarde', 'Bill Meisenzahl')",5.3
Singapore Vignettes,2021,tt14427812,Zafar Anjum,"('Renita Kapoor', 'Kenneth Goh', 'Ivan Tan Eng Hong', 'Renita S. Kapoor')",8.3
Love and Baseball,2021,tt12392896,Steve Acevedo,"('Max Arciniega', 'Tate Hanyok', 'Asif Ali', 'Hugo Medina')",6
Vanishing,2021,tt15488838,Denis Dercourt,"('Olga Kurylenko', 'Yoo Yeon-Seok', 'Ji-won Ye', 'Moo-Seong Choi')",5.2
Trash,2020,tt6434368,Francesco Dafano,"('Luca Della Grotta', 'Rossy de Palma', 'Dave Willis', 'Marc Thompson', 'Tyler Bunch')",5.3
A Violent Man,2022,tt12708382,Ross McCall,"('Craig Fairbrass', 'Stephen Odubola', 'Zoë Tapper', 'Robin Laing')",5
Ear for Eye,2021,tt13599944,Debbie Tucker Green,"('Hayden Mclean', 'Sharlene Whyte', 'David Gyasi', 'Carmen Munroe')",6.2
The Translators,2019,tt6270534,Régis Roinsard,"('Lambert Wilson', 'Olga Kurylenko', 'Riccardo Scamarcio', 'Sidse Babett Knudsen')",6.5
Fade Out Ray,2020,tt11023796,Francisco Martinez,"('Turk Matthews', 'Eliot', 'Madelyn Allen', 'Link Ruiz')",6.6
Supercool,2021,tt15168576,Gabriel Black,"('Maro Molina', 'Howard Badley', 'Jeri Hinds', 'Robin F. Baker')",6.9
Invisible Virtual Table Read,2020,tt13026748,Laura Carson,"('Krista Gano', 'Walter Anaruk', 'Orion Carrington', 'Laura Carson', 'Tony Cavalero')",8.3
"Wann wird es endlich wieder so, wie es nie war",2023,tt22694068,Sonja Heiss,"('Arsseni Bultmann', 'Laura Tonke', 'Devid Striesow', 'Pola Geiger')",7.1
Scream,2022,tt11245972,Matt Bettinelli-Olpin,"('Tyler Gillett', 'Neve Campbell', 'Courteney Cox', 'David Arquette', 'Melissa Barrera')",6.3
Unhinged,2022,tt11295854,A.T. Sharma,"('Adam Johnson', 'Taylor Foster', 'Marisa Echeverria', 'Tim Torre')",6.7
First Person: A Film About Love,2019,tt7617946,Ashley Cahill,"('Valene Kane', 'Jazzy De Lisser', 'Odessa Young', 'Adam Budron')",7.1
Black Wall Street Burning,2020,tt11734316,Marcus Brown,"('Dekoven Riggins', 'Dan Belcher', 'Rhonda Blake', 'Faith Bloomer', 'Marcus Brown')",7
The Tasmanian Devil,2021,tt12222270,Hussain Ahmad,"('Jayminkumar Parmar', 'Eric Roberts', 'Eliza Roberts', 'John Wells', 'Hussain Ahmad')",7
Wrath of the Tarot Kings,2022,tt15547896,Dustin Bell,"('Dustin Bell', 'Ahmed Al-Ansari', 'Andre Anderson', 'Kirsten Aucoin')",7.3
Theory of Ambitions,2022,tt6902394,Philip Yung,"('Tony Leung Chiu-wai', 'Richard Ng', 'Aaron Kwok', 'Jessie Li')",6.1
Deadly Cuts,2021,tt11366736,Rachel Carey,"('Angeline Ball', 'Ericka Roe', 'Lauren Larkin', 'Shauna Higgins')",5.9
Welcome to the Blumhouse,2020,tt14997764,Joey King,(),5.2
Christmas at the Greenbrier,2022,tt22505680,Steven Daniels,"('Alicia Leigh Willis', 'Josh Murray', 'Barbara Zablocky', 'Teresa Ambler')",7.2
Almost There (A punto de llegar),2019,tt11096698,Juliana Maité,"('Rodyniel Gonzalez', 'Jose Luis Grau', 'Juliana Maité', 'Gretza Merced')",5.7
Parasite Lady,2023,tt25971184,Chris Alexander,"('Ali Chappell', 'Arrielle Edwards', 'Kate Gabriele', 'Thea Munster')",5.5
Ghost Webcam,2023,tt21058250,Sebastian Dove,"('Cassandra Due', 'Trinity Alyse Curtis', 'Emonjay Brown', 'Kahlo De Jesus Buffington')",5.2
Before it Happened,2023,tt18272326,Andrew Jacob Brown,"('Andrew Jacob Brown', 'Jason Haines', 'Christopher Shane Lowry', 'John Chenoweth')",7.3
Star Wars: The Rise Of Skywalker,2019,tt2527338,J.J. Abrams,"('Daisy Ridley', 'John Boyega', 'Oscar Isaac', 'Adam Driver')",6.5
Bruised,2023,tt15722098,Johnnard Harper,"('Jaies Baptiste', 'Brandy Specks', 'Dee Hill', 'J.D. Laguerre')",6.7
Seized,2020,tt7221772,Isaac Florentine,"('Scott Adkins', 'Mario Van Peebles', 'Steven Elder', 'James P. Bennett')",5.3
The Business of Christmas,2020,tt11640628,Thomas J. Churchill,"('Daphne Reid', 'Jennifer Freeman', 'Roger Guenveur Smith', 'Khadeen Ellis')",5.9
Ranchlands,2019,tt11094064,David Lewis,"('Nick Molari', 'Zachary Beck', 'Burt Binder', 'Kim Marie Cooper')",5.3
Rewilding,2023,tt21078792,Ric Rawlins,"('Natasha Neckles', 'Daniel Charles Doherty', 'Samantha Elizabeth Hudson', 'Georgina Palmer')",6.4
Rye Lane,2023,tt15893750,Raine Allen-Miller,"('David Jonsson', 'Vivian Oparah', 'Poppy Allen-Quarmby', 'Charlie Knight')",7.3
Twice,2020,tt2475886,Robert Fritz,"('Indra Tracy', 'James Argiro', 'Paul Beebe', 'Chris Cotton')",8.2
Gunpowder Milkshake,2021,tt8368408,Navot Papushado,"('Karen Gillan', 'Lena Headey', 'Carla Gugino', 'Michelle Yeoh')",6
The Secret of Karma,2020,tt8079510,Milan Friedrich,"('Dalibor Stach', 'Mahulena Bocanová', 'Petra Buckova', 'Marcia Cross', 'Massimo Dobrovic')",6.4
Transition,2021,tt15477676,Alejandro Torres Kennedy,"('Marie Boutonnet', 'Jorge González', 'Bernardo Bolaños', 'Alan Crichton')",7
Escape from Mogadishu,2021,tt14810692,Seung-wan Ryu,"('Kim Yoon-seok', 'Zo In-sung', 'Joon-ho Huh', 'Koo Kyo-hwan')",7
The Elephant in the Room,2020,tt8857090,Allen R. Freeman,"('Niko Vitacco', 'Craig Callo', 'Rupinder Sidhu', 'Jacob Dubizhansky')",6
The Water Man,2020,tt4779326,David Oyelowo,"('David Oyelowo', 'Amiah Miller', 'Lonnie Chavis', 'Rosario Dawson')",5.5
Wonder Park,2019,tt6428676,Dylan Brown,"('Sofia Mali', 'Jennifer Garner', 'Ken Hudson Campbell', 'Kenan Thompson')",5.8
Twice Bitten,2021,tt14191916,Patricia Cuffie-Jones,"('Claude Thomas Adams III', 'Justin Berti', 'Miah Blake', 'Zach Paul Brown')",6.3
Cat in the Wall,2019,tt8471116,Vesela Kazakova,"('Mina Mileva', 'Irina Atanasova', 'Angel Genov', 'Orlin Asenov', 'Gilda Waugh')",5.8
The Most Important Film Ever Made: The Making of A One Crow World,2020,tt11368494,David Anghel,"('Pauli Janhunen Calderón', 'David Anghel', 'Sasha Ytterskog', 'Rebecka Andersson', 'Navid Ghaffarpour')",8.5
Miltown,2022,tt20863740,Chris Beyrooty,"('Connor Martin', 'Clay Flaten', 'John Adams', 'Zelda Adams', 'Henry Lynch')",9.2
No Limit,2022,tt14995258,David M. Rosenthal,"('Camille Rowe', 'Sofiane Zermani', 'César Domboy', 'Laurent Fernandez')",5.8
Las vacaciones de Hilda,2021,tt11958732,Agustín Banchero,"('Javier Chavez', 'Carla Moscatelli')",6.1
Confined,2021,tt12843864,Brandon Baker,"('Sumayyah Ameerah', 'Kipp Tribble', 'Erin Marie Garrett', 'Kenny Yates')",5.9
Confessions,2022,tt14678156,Luc Picard,"('Luc Picard', 'David La Haye', 'Sandrine Bisson', 'Éveline Gélinas')",6.4
We Are Living Things,2021,tt10771312,Antonio Tibaldi,"('Jorge Antonio Guerrero', 'Xingchen Lyu', 'Zao Wang', 'O-Lan Jones')",5.2
Long Weekend,2021,tt11020728,Steve Basilone,"('Steve Basilone', 'Jennifer Irwin', 'Jess Jacobs', 'Finn Wittrock')",6.2
Straighten Up and Fly Right,2022,tt8196168,Kristen Abate,"('Steven Tanenbaum', 'Kristen Abate', 'Sasha Boykin', 'AJ Cedeno', 'Kerryn Feehan')",7.6
Waiting for the Light to Change,2022,tt21116524,Linh Tran,"('Erik Barrientos', 'Qun Chi', 'Joyce Ha', 'Jin Park')",6.8
JG and the BC Kids,2020,tt15918632,Indra Narayan Datta,"('Antony Leo', 'Ron Myrick', 'Cheryl Alexander', 'Blaze Berdahl', 'Raven Goodwin', 'Jasmine Hanes')",8
Spirit Animal,2019,tt10364336,Madeline Deering,"('Roxie Balboa', 'Madeline Deering', 'Tim Gross', 'Tom Gross')",8
The Bad Boxer,2022,tt17491002,Edward Peanutt Smith,"('Kendell Actkins Jr.', 'Oscar Humberto Arriaga Ramos', 'George Arteaga', 'Ryan Baggett')",6.5
Slutdestination Dödssjuk,2019,tt9901532,Dennis Andersson,"('Alexander Embretsen', 'Dennis Andersson', 'Erik Andersson', 'Agape Browall', 'Anna Dalström')",5.2
A Christmas Open House,2022,tt21821260,Emily Moss Wilson,"('Katie Stevens', 'Victor Rasuk', 'Monica Garcia Bradley', 'Bobbie Eakes')",5.2
Five Feet Apart,2019,tt6472976,Justin Baldoni,"('Haley Lu Richardson', 'Cole Sprouse', 'Moises Arias', 'Kimberly Hebert Gregory')",7.2
Claws of the Red Dragon,2019,tt12075440,Rob W. King,"('Kevin Yang', 'Dorren Lee', 'Taras Lesiuk', 'Eric Peterson', 'Russell Yuen')",7.4
Adult Adoption,2022,tt14430834,Karen Knox,"('Ellie Moon', 'Rebecca Northan', 'Leah Doz', 'Donald MacLean Jr.')",6.8
We Are Not Alone,2022,tt16478146,Fergal Costello,"('Declan Baxter', 'Georgia May Foote', 'Bruce Mackinnon', 'Evelyn Mok')",6
Going 4 Broke,2020,tt13397650,Jarrell Crump,"('Ray Barber', 'Ean Bartholomew', 'Troy Boyce', 'Kayo Bracey')",5.4
A Holy Conspiracy,2022,tt21220930,Saibal Mitra,"('Soumitra Chatterjee', 'Sraman Chatterjee', 'Amrita Chattopadhyay', 'Biplab Dasgupta')",7.2
The Forgiving,2020,tt8517230,David J. Stern,"('John Gerard Healy', 'Jenna Sokolowski', 'Emily Classen', 'Andy Brownstein')",7.7
The Listener,2022,tt15669314,Steve Buscemi,"('Derek Cecil', 'Margaret Cho', 'Blu del Barrio', 'Rebecca Hall')",6.2
Tainted,2020,tt3952864,Brent Cote,"('John Rhys-Davies', 'Sara Waisglass', 'Shawn Roberts', 'Alan Van Sprang')",5.4
Confession,2020,tt6407942,Daniel C. Nyiri,"('Gary C. Stillman', 'Gavin Lyall', 'Queena DeLany', 'Cynthia Martells')",5.6
Friends Family & Lovers,2019,tt11326928,Michael Ballard,"('Abimbola Osundairo', 'Logan Parks', 'Logan Parks', 'Darius White')",5.5
Revenge of the Gweilo,2020,tt4110978,Nathan Hill,"('Nathan Hill', 'Mary Annegeline', 'Tritia DeViSha', 'Joanne Nguyen')",5
Waiting for Anya,2020,tt7095476,Ben Cookson,"('Noah Schnapp', 'Thomas Kretschmann', 'Frederick Schmidt', 'Tómas Lemarquis')",6
My Best Worst Adventure,2021,tt12755918,Joel Soisson,"('Lily Patra', 'Pan Rugtawatr', 'Geoffrey Giuliano', 'Chinnapat Kitichaivaranggoon')",7.5
There's No Such Thing as Zombies,2020,tt7296378,Eddie Bammeke,"('Luana Ribeira', 'Rudy Barrow', 'Rami Hilmi', 'Lynn Lowry')",8.4
New York Ninja,2021,tt15358226,John Liu,"('Kurtis Spieler', 'Don Wilson', 'Michael Berryman', 'Linnea Quigley', 'Leon Isaac Kennedy')",5.5
About Us,2020,tt7905168,Stefan Schwartz,"('Ross McCall', 'Allison Miller', 'Alessandra Mastronardi')",5.8
A Familiar Lie,2020,tt11685344,Andre Roberson,"('Anthony Bell Jr.', 'Jay Uno Bellamy', 'Cameron', 'Lamor Compton')",6.3
Luther: The Fallen Sun,2023,tt3155298,Jamie Payne,"('Idris Elba', 'Cynthia Erivo', 'Andy Serkis', 'Dermot Crowley')",6.4
Born Cursed,2022,tt21412678,Jason Gaines,"('Phoenix Hollier', 'Kaamel Hasaun', 'Lemastor Spratling', 'Moe Millionz')",9.2
Chance the Rapper's Magnificent Coloring World,2021,tt14618708,Jake Schreier,"('Chance the Rapper', 'Chance the Rapper', 'Haha Davis')",8.7
The Beach Bum,2019,tt6511932,Harmony Korine,"('Matthew McConaughey', 'Snoop Dogg', 'Isla Fisher', 'Stefania LaVie Owen')",5.5
The Thing Before the Thing,2019,tt6005118,Mike Piccirillo,"('Keri Blunt', 'Crash Buist', 'Kim Estes', 'Claire Gerety-Mott')",5
Kambili: The Whole 30 Yards,2020,tt11831084,Kayode Kasum,"('Nancy Isime', 'Mawuli Gavor', 'Jide Kene Achufusi', 'Sharon Ooja')",6.8
The Business of Christmas 2,2021,tt14662334,Tim Reid,"('Asher Liam Clay', 'DeAndre Cross', 'Angela Deiss', 'Hunter Dixon')",8.2
Remember Me: The Mahalia Jackson Story,2022,tt13880832,Denise Dowse,"('Keith David', 'Corbin Bleu', 'Vanessa Williams', 'Janet Hubert')",6.7
Poison Arrows,2022,tt22784204,Simon Sprackling,"('Geoff Bell', 'Ben Gardner Gray', 'James Harkness', 'Judith Roddy')",8.5
Um Dia Qualquer,2020,tt12659790,Pedro von Krüger,"('Mariana Nunes', 'Augusto Madeira', 'Vinícius de Oliveira', 'Pablo Barros')",7.1
Ahmad Maryam,2019,tt8804776,Saleh Jamal Eddin,"('Mashhour Alali', 'Hoda Alhallak', 'Ahmad Alharfi', 'Karin Bjurström')",7.4
Algo con una mujer,2020,tt11135504,Luján Loioco,"('Mariano Turek', 'María Soldi', 'Abel Ayala', 'Manuel Vignau', 'Miriam Odorico')",5.8
Let Karma,2019,tt10411520,Biodun Stephen,"('Ray Adeka', 'Bisola Aiyeola', 'Evelyn Bada', 'Blossom Chukwujekwu')",5.9
Passport,2022,tt21435350,Dimeji Ajibola,"('Daniel Abua', 'Lateef Adedimeji', 'Stephen Damian', 'Lina Idoko')",8.2
200 Cigarettes from Now,2021,tt12618046,Tianyu Ma,"('Hua Zhong', 'Yezhou Zheng')",7
When Stars Align,2020,tt13163972,Ryan Dewar,"('Liam Brennan', 'Ryan Dewar', 'Rachel Flynn', 'Andy Gray')",8.2
The Undiscovered Country,2019,tt6466598,Tim O'Connor,"('Rachel McKeon', 'Suzanne Savoy', 'Zazie Beetz', 'Rob Campbell')",5.8
Interview with the Antichrist,2020,tt13562536,Timothy A. Chey,"('Ego Mikitas', 'Aaron Groben', 'Brian J. Ames', 'Nadia Maximova')",8.4
Steven Universe: The Movie,2019,tt10515852,Rebecca Sugar,"('Joseph D. Johnston', 'Kat Morris', 'Zach Callison', 'Michaela Dietz', 'Estelle', 'Deedee Magno')",7.7
Moving Valentine,2022,tt19063692,Sean King,"('Analisa Wall', 'Nacya Marreiro', 'Austin Valli', 'Anthony Cipriani')",7
The Phantoms,2022,tt13404340,Logan Thomas,"('Aric Cushing', 'Juliet Landau', 'Veronica Cartwright', 'Dale Dickey')",5.3
Tijuana Bible,2019,tt6393296,Jean-Charles Hue,"('Paul Anderson', 'Adriana Paz', 'Noé Hernández', 'Giancarlo Ruiz')",5.2
Be with me,2022,tt18347228,Queen Edith Anidebe,"('Yannick Davidson Annoh', 'Emmanuel Chukwuedozie Chikwe', 'Princess Rita Gbiloko')",7.2
Lady of the Manor,2021,tt11826450,Christian Long,"('Justin Long', 'Melanie Lynskey', 'Judy Greer', 'Justin Long', 'Ryan Phillippe')",5.3
Maria do Caritó,2019,tt10615452,João Paulo Jabur,"('Lília Cabral', 'Juliana Carneiro da Cunha', 'Leopoldo Pacheco', 'Kelzy Ecard')",6.2
Tributaries,2021,tt9803620,Mike Ancas,"('Stephanie Swift', 'Santana Maynard', 'Mike Ancas', 'Lenny Bulgarelli')",6.5
"Faith, Hope & Love",2019,tt8310924,J.J. Englert,"('Robert Krantz', 'Peta Murgatroyd', 'Robert Krantz', 'Michael Richards', 'Corbin Bernsen')",6.3
Sophie's Rules,2023,tt11950404,Maritza Brikisak,"('Christina Tsialtas', 'Maritza Brikisak', 'Saraphina Joachim', 'Keerthi Paikera', 'Lumen Beltran')",9.1
Piggy,2020,tt12840546,Taimullah,(),8.1
Sons 2 the Grave,2022,tt4257166,Lynne Stoltz,"('Darrin Dewitt Henson', 'Trevor Jackson', 'Maria Howell', 'Brad James')",7.7
Hotel Transylvania: Transformania,2022,tt9848626,Derek Drymon,"('Jennifer Kluska', 'Andy Samberg', 'Selena Gomez', 'Kathryn Hahn', 'Jim Gaffigan')",6
Liverpool vs Newcastle United,2019,tt10958978,N/A,(),5.8
Mo'Nique & Friends: Live from Atlanta,2020,tt11540664,Mo'Nique,"('Donnell Rawlings', 'Prince T-Dub', 'Tone-x')",5.4
Nikocado Avocado & Orlin Home - The Movie,2020,tt15090702,Nicholas Perry,"('Orlin Home', 'Nicholas Perry', 'Danielle Woodman')",8.4
Dwimukha,2022,tt14617536,Madhu Shrikaar,"('Praveen Atharva', 'Vijay Chandra', 'Vijay Chendoor', 'Kavitha Gowda')",8
Skyfire,2019,tt9203190,Simon West,"('Bee Rogers', 'Alice Rietveld', 'Xueqi Wang', 'Hannah Quinlivan')",5.2
The Cabin,2019,tt6594146,Dorian Cleavenger,"('Deven Bromme', 'Harrison Carter', 'Timothy E. Goodwin', 'J.W. Myers')",6
Maya,2022,tt8426666,Paul C. Hemmes,"('Brinke Stevens', 'Cat Roberts', 'Jennifer Scott', 'Victoria Paege')",-
Cryptozoo,2021,tt13622118,Dash Shaw,"('Lake Bell', 'Michael Cera', 'Alex Karpovsky', 'Zoe Kazan')",6.4
After Blue,2021,tt10243676,Bertrand Mandico,"('Elina Löwensohn', 'Paula Luna', 'Vimala Pons', 'Agata Buzek')",5.5
Dance Dads,2022,tt21392886,Brock Harris,"('Charlie Barnett', 'Brittney Bertier', 'Jared Bonner', 'Kade Bonner')",8.2
Ghost,2020,tt10244008,Anthony Z. James,"('Anthony Mark Streeter', 'Nathan Hamilton', 'Russell Barnett', 'Emmy Happisburgh')",5.7
Go Back to China,2019,tt7957314,Emily Ting,"('Anna Akana', 'Richard Ng', 'Lynn Chen', 'Kelly Hu')",6
Press Play,2022,tt11116642,Greg Björkman,"('Lewis Pullman', 'Christina Chang', 'Danny Glover', 'Clara Rugaard')",6
Sonic: Chaos Conquest,2020,tt12007602,Daylen Hartz,"('Justin Porrelli', 'Matthew Thain Rempel', 'Maverick Gaudet', 'Callum Roan', 'Jaz Caz')",8.6
Ghosts of War,2020,tt6508228,Eric Bress,"('Brenton Thwaites', 'Kyle Gallner', 'Alan Ritchson', 'Theo Rossi')",5.6
Dymez,2021,tt13808342,Donald Bolton,"('Darren Brown', 'Glenn Plummer', 'Nicole Alexander', 'Ciera Angelia', 'King Wesley')",5.7
No Time to Die,2021,tt2382320,Cary Joji Fukunaga,"('Daniel Craig', 'Ana de Armas', 'Rami Malek', 'Léa Seydoux')",7.3
The Call of the Wild,2020,tt7504726,Chris Sanders,"('Harrison Ford', 'Omar Sy', 'Cara Gee', 'Dan Stevens')",6.7
Kings of Mulberry Street,2019,tt8974576,Judy Naidoo,"('Aaqil Hoosen', 'Shaan Nathoo', 'Amith Sing', 'Neville Pillay')",5.5
Meow Meow,2022,tt18750202,Thomas Jacob,"('Ashraf Ali', 'Aziz Perothian', 'Yuvraj Bhatia', 'Sana Shalini')",7
Wilson's Silence,2020,tt12581186,Walter Isotopes,(),7.3
The Blackout,2019,tt8841972,Charles Kassatly,"('Rico Shay', 'Derrick Mckenzie', 'Roger Azar', 'Charles Kassatly', 'Cynthia Sader')",5.3
Exit,2020,tt8076930,Michael Fausti,"('Tony Denham', 'Michael Fausti', 'Charlotte Gould', 'Robert Alexander')",5.5
Marry Harry,2020,tt12058494,Bill Castellino,"('Veanne Cox', 'Jesse Manocherian', 'Tony Melson', 'Diane Phelan')",5.6
Big Dark Energy,2022,tt22884300,Metatron,(),6.9
Countdown,2019,tt10039344,Justin Dec,"('Elizabeth Lail', 'Jordan Calloway', 'Talitha Eliana Bateman', 'Peter Facinelli')",5.4
My Zoe,2019,tt6290584,Julie Delpy,"('Julie Delpy', 'Richard Armitage', 'Daniel Brühl', 'Gemma Arterton')",6
The Killing of Kenneth Chamberlain,2019,tt8906722,David Midell,"('Frankie Faison', ""Steve O'Connell"", 'Enrico Natale', 'Ben Marten')",6.9
The Adventures of Bandit and Wild Wes,2021,tt12240332,Travis Mills,"('Anouschka Alexa', 'Lucy Blair', 'Zoey Jean Blair', 'Corey Busboom')",7.6
Parallel Worlds: A Psychedelic Love Story,2023,tt20890310,Brandon Beckner,"('Keith David', 'Ryan Hudson', 'Cassidy Joy Catanzaro', 'Marci Miller')",6.7
Ludi,2021,tt12275196,Edson Jean,"('Shein Mompremier', 'Alan Myles Heyman', 'Madelin Marchant', 'Success St. Fleur Jr.')",6.9
Princess Emmy,2019,tt7105440,Piet De Rycker,"('Ruby Barnhill', 'Kenny Blyth', 'Tyler Collins', 'Michael Daviot')",6
A New Husband for Christmas,2020,tt12092722,Derrick Mullen,"('Braxton Angle', 'Krista Banks', 'Demond Barber', 'Leander Beatty')",5.6
