Title,Year,Movie ID,Director,Stars,Votes
Collecting Rooftops,2002,tt0387947,Billy Garberina,"('Rob Kellar', 'Billy Garberina', 'Joy Armstrong', 'Mark Chavez', 'Maria Johnson')",7.6
You Stupid Man,2002,tt0271882,Brian Burns,"('Milla Jovovich', 'David Krumholtz', 'William Baldwin', 'Denise Richards')",5.7
Wild Blue,2000,tt0153821,Dale G. Bradley,"('Morgan Palmer Hubbard', 'Danny Lineham', 'Bernard Moody', 'Peter Muller')",5.3
The Pledge,2001,tt0237572,Sean Penn,"('Jack Nicholson', 'Benicio Del Toro', 'Patricia Clarkson', 'Beau Daniels')",6.8
Specter's Rock,2003,tt0360010,Josh Eisenstadt,"('Bonnie Aarons', 'Cynthia Abeln', 'Lacey Beers', 'Michael Clemons')",6.1
The Patriot,2000,tt0187393,Roland Emmerich,"('Mel Gibson', 'Heath Ledger', 'Joely Richardson', 'Jason Isaacs')",7.2
Turning the Corner,2004,tt0421085,Daniel M. McCormack,"('Sarah Brunet', 'Frank Conti', 'Anita Davis', 'Dan Davis')",7.7
Shade and Shadow,2004,tt2357319,Gadam,(),7.8
Cinderella; Single Again,2000,tt0245055,Kellie Ann Benz,"('Sarah Chalke', 'Christopher Shyer', 'Gina Chiarelli', 'Rondel Reynoldson')",7.9
Sticks,2001,tt0124889,Brett Mayer,"('Lillo Brancato', 'Justina Machado', 'Keith Brunsmann', 'David Kriegel')",5.4
Bruce Almighty,2003,tt0315327,Tom Shadyac,"('Jim Carrey', 'Jennifer Aniston', 'Morgan Freeman', 'Philip Baker Hall')",6.8
Just for the Time Being,2000,tt0174646,Gil Brenton,"('Eva Herzigova', ""Patrick O'Neal"", 'Grainger Hines', 'Phyllis Newman')",6.5
A.I. Artificial Intelligence,2001,tt0212720,Steven Spielberg,"('Haley Joel Osment', 'Jude Law', ""Frances O'Connor"", 'Sam Robards')",7.2
Herman U.S.A.,2001,tt0174732,Bill Semans,"('Kevin Chamberlin', ""Michael O'Keefe"", 'Enid Graham', 'Ann Hamilton')",6.1
Angels!,2000,tt0252884,Rico Martinez,"('Ruben Zambrano', 'John Stapleton', 'Sutan Amrull', 'Monty Freeman')",5.4
Nog,2005,tt0482558,Mary Ann Elizabeth,"('Courtenay Taylor', 'Mary Ann Elizabeth', 'Shane Stevens', 'Amie Donegan')",7.3
Florida Bush League Wrestling: The Movie,2002,tt7081216,Marq Morrison,"('Ren Morrison', 'Rus Blackwell', 'Tara Chocol', 'Patricia Clay', 'Graham Elwood')",5.2
One Way,2002,tt0295498,Ray Melendez,"('Brandon Howe', 'John Lamar Rich')",7.5
Moonlight Mile,2002,tt0179098,Brad Silberling,"('Jake Gyllenhaal', 'Dustin Hoffman', 'Susan Sarandon', 'Alexia Landeau')",6.6
The Wishing Stone,2002,tt0478328,Jose H. Garofalo,"('Rod Ball', 'Sharon Cline', 'Louis De La Costa', 'Brandon Dupree')",8.8
Lbs.,2004,tt0390185,Matthew Bonifacio,"('Carmine Famiglietti', 'Michael Aronov', 'Miriam Shor', 'Sharon Angela')",6.9
Drawing Blood,2005,tt0415763,Jeffrey Wolinski,"('Michael Wolinski', ""Robert Z'Dar"", 'Joe Estevez', 'Bryan Irzyk', 'Mianda Watts')",5
Ordinary Madness,2001,tt0281015,Bernardo Gigliotti,"('Ron Carlson', 'Denise Gentile', 'Gary Daniel Mosher', ""Mariah O'Brien"")",6.4
The Bunk Witch Project,2000,tt0230056,Steve Meyer,"('Mark Bate', 'Stacie Dekker', 'Vincent C. Rimbaud', 'Jeffrey Sanford')",5.2
The Olive Harvest,2003,tt0430426,Hanna Elias,"('Raida Adon', 'Mohammad Bakri', 'Samiah Kazmouz', 'Taher Najeeb')",7.2
Bittersweet Place,2005,tt0418511,Alexandra Brodsky,"('Seymour Cassel', 'Elisabeth Moss', 'Michael Esper', 'Glenn Fitzgerald')",6
Don't Come Knocking,2005,tt0377800,Wim Wenders,"('Sam Shepard', 'Jessica Lange', 'Tim Roth', 'James Roday Rodriguez')",6.6
Initial D: Third Stage,2001,tt0388130,Shin Misawa,"('Noritsugu Yamaguchi', 'Chris Ayres', 'Greg Ayres', 'Christopher Bevins', 'Steve Blum')",7.6
Coo Coo Cafe,2000,tt0331963,Jacqueline Giroux,"('Sebastian MacLean', 'Barbara Carrera', 'Paul F. McCarthy', 'Lalesha Railsback')",6.9
"It's Alright Ma, I'm Only Trying",2000,tt0216837,Abe Levy,"('Chris Jaymes', 'Jorja Dwyer', 'Jacque Gray', 'Heather Granahan')",8.4
"I, Claudia",2004,tt0424169,Chris Abraham,"('Kristen Thomson',)",7.2
Metropolis,2001,tt0293416,Rintarô,"('Toshio Furukawa', 'Scott Weinger', 'Yuka Imoto', 'Kei Kobayashi')",7.2
Femme Fatale,2002,tt0280665,Brian De Palma,"('Rebecca Romijn', 'Antonio Banderas', 'Peter Coyote', 'Eriq Ebouaney')",6.2
Fever Pitch,2005,tt0332047,Bobby Farrelly,"('Peter Farrelly', 'Drew Barrymore', 'Jimmy Fallon', 'Jason Spevack', 'Jack Kehler')",6.2
Bring It On,2000,tt0204946,Peyton Reed,"('Kirsten Dunst', 'Eliza Dushku', 'Jesse Bradford', 'Gabrielle Union')",6.1
Gordon Lightfoot: Live in Reno,2000,tt4518384,William Elliot,"('Gordon Lightfoot',)",8
Hollywood,2003,tt1112110,D. Rajendra Babu,"('Emma Dean', 'Felicity Mason', 'Anant Nag', 'Leah Pellinkhof')",7.4
Detective Conan: Countdown to Heaven,2001,tt1073223,Kenji Kodama,"('Minami Takayama', 'Wakana Yamazaki', 'Kappei Yamaguchi', 'Akira Kamiya')",7.6
Snatch,2000,tt0208092,Guy Ritchie,"('Jason Statham', 'Brad Pitt', 'Stephen Graham', 'Vinnie Jones')",8.2
Beauty in Chaos,2004,tt0421044,Brandon Nicholas,"('Alex Carpenter', 'Travis Munoz', 'Lily Behm', 'Philip Bauman')",8
Delivering Milo,2001,tt0212910,Nick Castle,"('Anton Yelchin', 'Albert Finney', 'Bridget Fonda', 'Campbell Scott')",5.7
Rubbadubbers: Tubb's Pirate Treasure,2004,tt2261978,John Gordon Sinclair,"('Sean Hughes', 'Maria Darling')",5.8
Love Like Blood,2004,tt0419926,Steven Bozga,"('Thaddeus Schneider', 'Caroline Whitney Smith', 'Jason Morck', 'Felix Perez')",8.1
Her Summer,2004,tt0453369,Bryan Woods,"('Justin Marxen', 'Travis Shepherd', 'Shane Simmons', 'Bruce Elgin')",6.1
Screen Door Jesus,2003,tt0339638,Kirk Davis,"('Myk Watford', 'Lafayette Wright', 'Silvia Mathis', 'Franchelle Stewart Dorn')",5.5
Whiplash,2002,tt0306230,Douglas S. Younglove,"('Ernest Borgnine', 'Susan K. Brigham', 'Kara Connolly', 'Bill Cook')",7.1
Punks,2000,tt0160710,Patrik-Ian Polk,"('Seth Gilliam', 'Dwight Ewell', 'Andre Johnson', 'Rockmond Dunbar')",6.9
Karla Faye Tucker: Forevermore,2004,tt0485775,Helen Gibson,"('Karen Kelly', 'Kenneth Jezek', 'Ann Ault', 'Helen Gibson')",6.3
Vengeance,2001,tt0288865,Brian Belefant,"('Jim Calloway', 'Kiko Kiko')",8.2
A Life More Ordinary,2002,tt2445508,Kimber Cox,"('Paul Dundee', 'Anna Newell', 'Stephen Samson', 'Louise Smythe', 'Peter Airlie', 'Sandy Jack')",8.5
The Grail,2002,tt0329130,Kurt Volkan,"('Magdalena Andersson', 'Jim Babel')",8.3
Labyrinth,2003,tt0388194,Lorne Thyssen,"('Fadi Abi Samra', 'Charles Dance', 'William Hope', 'Azize Kabouche')",7.6
Kinky Boots,2005,tt0434124,Julian Jarrold,"('Chiwetel Ejiofor', 'Joel Edgerton', 'Sarah-Jane Potts', 'Jemima Rooper')",7.1
CanniBallistic!,2002,tt0353269,James Felix McKenney,"('Don Wood', 'Laura Sweeney', 'Winston Bramen', 'Turquoise Taylor Grant')",5.6
Cugini,2001,tt0167096,John Gigante,"('Burt Young', 'John Gigante', 'Marrielle Monte', 'Gerald Orange')",6.4
One More Chance,2005,tt0493164,Jack Neo,"('Nan Sing Toh', 'Michael Woo', 'Asmiyati Bin Ashbah', 'Boris Boo', 'Hong Chen', 'Chi Kang Chin')",5.6
Deadroom,2005,tt0418625,James M. Johnston,"('David Lowery', 'Nick Prendergast', 'Yen Tan', 'Sue Birch', 'Rebecca Bustamante', 'Mark Forte', 'Harry Goaz')",6.1
Krush the Serpent,2002,tt6388220,Jacqueline Lovell,"('Edward Nyahay', 'Anita Barattino', 'Emmanuel Barattino', 'Melissa Conrad', 'Jacqueline Lovell')",6.2
Texas Night Train,2001,tt0296893,Chuck Huber,"('Lloyde Barnes', 'Dan Huber', 'F. Carl Brown')",6.3
The Cleaning Lady,2005,tt0446085,Curtis Lim,"('Debra Niestat', 'Michael David Cheng', 'Andy Gates', 'Dennis Yen')",8.6
In Good Company,2004,tt0385267,Paul Weitz,"('Dennis Quaid', 'Topher Grace', 'Scarlett Johansson', 'Marg Helgenberger')",6.5
Figure in the Forest,2002,tt0293154,Jeff Kennedy,"('Dean Teaster', 'Mary Jo Cuppone', 'DJ Perry', 'Barton Bund')",6.4
Homecoming,2005,tt1093366,William M. Akers,"('Mark Cabus', 'Margot Jones', 'Mike Montgomery', 'Arita Trahan')",6
Aw Aakare Aa,2003,tt0816424,Subas Das,"('Debu Bose', 'Choudhury Jayaprakash Das', 'Devi Das', 'Hadu')",8.5
I Pass for Human,2004,tt0405031,Chris D.,"('Josh Coxx', 'Eleanor Whitledge', 'Eva Scott', 'Jennifer Ciesar')",5.7
Callback,2005,tt0460734,Nigel Dick,"('Jack Anthony', 'Alan Blumenfeld', 'Frank Collison', 'Marshall Cook')",7.4
Tales from the Tower,2001,tt0138856,Robin Bextor,"('Paul Bryers', 'Dallas Campbell', 'Marc Bolton', 'Anthony Straeger', 'Joseph C. Sullivan')",7
Masked and Anonymous,2003,tt0319829,Larry Charles,"('Bob Dylan', 'John Goodman', 'Jessica Lange', 'Jeff Bridges')",5.3
Struggle,2003,tt0337250,Ruth Mader,"('Aleksandra Justa', 'Gottfried Breitfuss', 'Margit Wrobel', 'Martin Brambach')",5.6
The Barber,2002,tt0280462,Micheal Bafaro,"('Malcolm McDowell', 'Jeremy Ratchford', 'Garwin Sanford', 'Brenda James')",5.7
Life of the Party,2005,tt0382717,Barra Grant,"('Eion Bailey', 'Ellen Pompeo', 'Clifton Collins Jr.', 'John Ales')",5.3
Diary of a Co-Worker,2005,tt0490892,Matthew McLaughlin,"('Mort Burke', 'Dick Mintzlaff', 'Stephanie Raven', 'Paul Faur')",6.7
Solitude,2001,tt0281206,Robin Schlaht,"('Lothaire Bluteau', 'Vanessa Martinez', 'Wendy Anderson', 'Eugene Lipinski')",7.9
15 Park Avenue,2005,tt0449159,Aparna Sen,"('Shabana Azmi', 'Konkona Sen Sharma', 'Rahul Bose', 'Dhritiman Chatterjee')",7.2
Last Resort,2000,tt0258761,Pawel Pawlikowski,"('Dina Korzun', 'Artyom Strelnikov', 'Paddy Considine', 'Ben Dover')",7.2
River's End,2005,tt0416041,William Katt,"('Barry Corbin', 'Sam Huntington', 'Caroline Goodall', 'Charles Robinson')",5.3
Changing Hearts,2002,tt0303860,Daniel Wright,"('Martin Guigui', 'Lauren Holly', 'Faye Dunaway', 'Ian Somerhalder', 'Tom Skerritt')",5.7
3 A.M.,2001,tt0248661,Spike Lee,"('Lee Davis', 'Danny Glover', 'Sergej Trifunovic', 'Michelle Rodriguez', 'Pam Grier')",5.8
The Highlife,2003,tt0405013,Josh Monkarsh,"('Richard Azurdia', 'Marlee Boyd', 'Sam Brittan', 'Ben Graney')",9
The Real Thing,2002,tt0279362,Stephen Amis,"('Tziporah Malkah', 'Ross Buchanan', 'John Arnold', 'Nicholas Stribakos')",5.2
Cyberon,2000,tt0273161,Bill Baggs,"('Keith Bell', 'Jo Castleton', 'Nancy Allen', 'P.J. Ochlan')",6.5
Election,2005,tt0434008,Johnnie To,"('Louis Koo', 'Suet Lam', 'Tony Ka Fai Leung', 'Eddie Cheung')",7.1
Dance by Design,2003,tt0367634,Valerie Weiss,"('Danielle King', 'Jennifer Subrin', 'Christopher Eaton', 'Richard Lindley')",5.8
My Dog Skip,2000,tt0156812,Jay Russell,"('Frankie Muniz', 'Kevin Bacon', 'Diane Lane', 'Luke Wilson')",7
The Abduction Club,2002,tt0264333,Stefan Schwartz,"('Alice Evans', 'Daniel Lapaine', 'Sophia Myles', 'Matthew Rhys')",6.6
Hum Tum,2004,tt0378072,Kunal Kohli,"('Saif Ali Khan', 'Rani Mukerji', 'Kirron Kher', 'Rati Agnihotri')",7
Double Tap,2000,tt0258489,Chi-Leung Law,"('Leslie Cheung', 'Alex Fong', 'Ruby Wong', 'Vincent Kok')",6.6
Riding the Bullet,2004,tt0355954,Mick Garris,"('Jonathan Jackson', 'David Arquette', 'Barbara Hershey', 'Cliff Robertson')",5.2
Kibakichi: Bakko-yokaiden,2004,tt0470132,Tomoo Haraguchi,"('Ryûji Harada', 'Miki Tanaka', 'Mubu Nakayama', 'Masaki Katô')",5.1
Living with the Fosters,2002,tt0314325,Joe Anderson,"('Joe Anderson', 'Rachel Finan', 'Jeff Heilman', 'Liz Hinkley')",8.2
Antikiller 2: Antiterror,2003,tt0405699,Egor Konchalovskiy,"('Gosha Kutsenko', 'Lyubov Tolkalina', 'Aleksey Serebryakov', 'Sergey Veksler')",5.1
Madison,2001,tt0206113,William Bindley,"('Jim Caviezel', 'Mary McCormack', 'Jake Lloyd', 'Bruce Dern')",6.3
The Watcher,2000,tt0204626,Joe Charbanic,"('James Spader', 'Keanu Reeves', 'Marisa Tomei', 'Ernie Hudson')",5.3
A Love Song for Bobby Long,2004,tt0369672,Shainee Gabel,"('Scarlett Johansson', 'John Travolta', 'Gabriel Macht', 'Deborah Kara Unger')",7.1
Boys on the Run,2003,tt0275979,Pol Cruchten,"('Jesse Littlejohn', 'Raquel Beaudene', 'James Lafferty', 'Ron Perlman')",5.3
Phil the Alien,2004,tt0404325,Rob Stefaniuk,"('Rob Stefaniuk', 'Nicole de Boer', 'Brad McGinnes', 'Bruce Hunter')",5.5
Christmas Ape,2004,tt1786430,Scott A. Cornell,"('Jonathan R. Miller', 'Luke J. Ogrodnik', 'Luke J. Ogrodnik', 'Jonathan R. Miller', 'Scott A. Cornell', 'Canyonmaro')",7.8
Soulmates,2005,tt0818526,Carl Adams,"('Vivian Adams', 'Vivian Adams', 'Dennis Addison', 'Allyson Baker', 'Jerome Bethea')",7.4
Alice's Misadventures in Wonderland,2004,tt0424787,Robert Rugan,"('Maggie Gwin', 'Cullen Carr', 'Will Keenan', 'Melba Sibrel King')",6.9
A Loving Father,2002,tt0294279,Jacob Berger,"('Gérard Depardieu', 'Guillaume Depardieu', 'Sylvie Testud', 'Julien Boisselier')",6.2
The Cross,2002,tt0234797,Gino Cabanas,"('Steve Stavrakis', 'Sofia Milos', 'Gino Cabanas', 'Megan Blake')",7.4
Yes And,2004,tt0412083,Jack Reda,"('Alex Bastani', 'John Betz Jr.', 'Austin Bragg', 'Stephanie Burden')",6.7
Eukaliptus,2002,tt0317445,Marcin Krzysztalowicz,"('Leszek Zdybal', 'Dorota Stalinska', 'Renata Dancewicz', 'Adam Ferency')",6.1
Don: Plain & Tall,2003,tt0389937,Scott Peters,"('Don McMillan', 'Edie Caggiano', 'Nina Fuller', 'Michael Tyler Henry')",8.1
Lonesome,2001,tt0226981,Elke Rosthal,"('Aleksa Palladino', 'John Pyper-Ferguson', 'Marisa Berenson', 'Brian Delate')",7.4
Age of Kali,2005,tt0772158,Rafal Zielinski,"('Taylor Nichols', 'Sarah Zoe Canner', 'Whitney Able', 'Jimmy Jean-Louis')",6.1
The American Ruling Class,2005,tt0455906,John Kirby,"('Lewis Lapham', 'Caton Burwell', 'Paul Cantagallo', 'Jessica Silver-Greenberg')",6.8
Hulk,2003,tt0286716,Ang Lee,"('Eric Bana', 'Jennifer Connelly', 'Sam Elliott', 'Josh Lucas')",5.6
Enemies Closer,2000,tt1890393,Steven Aldridge,"('Ryan Moloney', 'Kristy Wright', 'Jason Crewes', 'Damen Stephenson')",8
High Point,2001,tt0273649,Tony Urban,"('Chad Whitson', 'Joshua Picard', 'Kimberly Jo Marsh', 'Nechelle Fabiana')",6.2
Waiting for the Giants,2000,tt0300630,Phillip Lacy,"('Lorne Hughes', 'Chris Stone', 'Suzanne Turner', 'Thomas Barger')",5.2
Hunger,2001,tt0237320,Maria Giese,"('Joseph Culp', 'Robert Culp', 'Kathleen Luong', 'Redmond Gleeson')",7.6
Dhoom,2004,tt0422091,Sanjay Gadhvi,"('Abhishek Bachchan', 'John Abraham', 'Uday Chopra', 'Esha Deol')",6.6
In the Weeds,2000,tt0210756,Michael Rauch,"('Joshua Leonard', 'Molly Ringwald', 'Ellen Pompeo', 'Michael B. Silver')",6
Here's to Life!,2000,tt0207638,Arne Olsen,"('Eric McCormack', 'James Whitmore', 'Kim Hunter', 'Ossie Davis')",5.6
Lesbo-A-Go-Go,2003,tt0379351,Andrew Leavold,"('Cari Withercy', 'Eileen Surepuss', 'Geoff Corbett', 'Gregory Hilleard')",5
Master of the Game,2002,tt0296745,Jeff Stolhand,"('Uygar Aktan', 'Garry Peters', 'Steven Chester Prince', 'Alex Affolter')",7.6
Peaches,2004,tt0347755,Craig Monahan,"('Emma Lung', 'Hugo Weaving', 'Jacqueline McKenzie', 'Matthew Le Nevez')",6.1
Showtime,2002,tt0284490,Tom Dey,"('Robert De Niro', 'Eddie Murphy', 'Rene Russo', 'Rachael Harris')",5.5
Gypo,2005,tt0443526,Jan Dunn,"('Pauline McLynn', 'Chloe Sirene', 'Paul McGann', 'Rula Lenska')",6.7
Charlie's Party,2005,tt0385594,Catherine Cahn,"('Sabrina Lloyd', 'Mark H. Dold', 'Eron Otcasek', 'Ashway Lawver')",6.3
Crazy/Beautiful,2001,tt0250224,John Stockwell,"('Kirsten Dunst', 'Jay Hernandez', 'Bruce Davison', 'Herman Osorio')",6.4
The Edukators,2004,tt0408777,Hans Weingartner,"('Daniel Brühl', 'Julia Jentsch', 'Stipe Erceg', 'Burghart Klaußner')",7.4
The Trojan Women,2004,tt0365865,Brad Mays,"('Willow Hale', 'Karen Tiegren', 'Aomawa Baker', 'Shelley Delayne')",5.4
Edison,2005,tt0389957,David J. Burke,"('Morgan Freeman', 'Kevin Spacey', 'Justin Timberlake', 'LL Cool J')",5.3
Making Revolution,2003,tt0360771,Daniel Klein,"('Mahershala Ali', 'Alexander Bilu', 'Drew Cortese', 'Jeremy Dubin')",6.7
The Work and the Glory II: American Zion,2005,tt0457530,Sterling Van Wagenen,"('Sam Hennings', 'Brenda Strong', 'Eric Johnson', 'Alexander Carroll')",6.1
Madagascar,2005,tt0351283,Eric Darnell,"('Tom McGrath', 'Chris Rock', 'Ben Stiller', 'David Schwimmer', 'Jada Pinkett Smith')",6.9
Possible Worlds,2000,tt0222293,Robert Lepage,"('Tilda Swinton', 'Tom McCamus', 'Sean McCann', 'Gabriel Gascon')",6.7
Quality of Life,2004,tt0382255,Benjamin Morgan,"('Lane Garrison', 'Brian Burnam', 'Luis Saguar', 'Mackenzie Firgens')",6.7
Magnus Opus,2003,tt0337668,Gordon Currie,"('Andrew Kenneth Martin', 'Thanos Tripi', 'Kamran Hisari', 'Andrika Lawren', 'Liza Fromer')",7.8
Abbie Girl Spy: Timepiece,2005,tt0813988,Darren J. Butler,"('London Clark', 'Catie Duffey', 'Sarah Shea', 'Blake Shepard')",8.6
Employee of the Month,2004,tt0362590,Mitch Rouse,"('Matt Dillon', 'Steve Zahn', 'Christina Applegate', 'Andrea Bendewald')",6.1
Snipes,2001,tt0275688,Rich Murray,"('Sam Jones III', 'Nelly', 'Zoe Saldana', 'Dean Winters')",5.5
Sabel,2004,tt0419105,Joel Lamangan,"('Judy Ann Santos', 'Wendell Ramos', 'Sunshine Dizon', 'Iza Calzado')",6.1
Brass Tacks,2004,tt0295888,Gavin Dougan,"('Kebbi Williams', 'Eisa Davis', 'Patrick Byrne', 'Meghan Marx')",8.5
Prologue,2003,tt0463358,Douglas Buck,"('Sally Conway', 'William Stone Mahoney', 'Alex Splendore', 'David Thornton')",6.6
Ghosts of Genius,2003,tt0356643,Shaina Fewell,"('Simone Ovsey', 'Jesselynn Desmond', 'Forbes Riley', 'Colby French')",8.7
Jihad!,2004,tt0405063,Muhammed Rum,"('James Arnold', 'Erik Carrion', 'Gerry Goodstein', 'Hussam Hamadeh')",7.3
Last Call,2002,tt0316159,Lance Tracy,"('Stephanie Cheeva', 'John Romualdi', 'Stephen W. Bowen', 'Vince Cefalu')",6.3
13 Moons,2002,tt0276744,Alexandre Rockwell,"('Jennifer Beals', 'Elizabeth Bracco', 'Steve Buscemi', 'Peter Dinklage')",5.7
Sex and Guilt,2005,tt0486649,Robert Tuscani,"('Ben Affan', 'Rob Braddock Jr.', 'Brian Deming', 'Frank Eramo')",8.1
Swimming,2000,tt0202711,Robert J. Siegel,"('Lauren Ambrose', 'Joelle Carter', 'Jennifer Dundas', 'Jamie Harrold')",6.4
Possession,2002,tt0256276,Neil LaBute,"('Gwyneth Paltrow', 'Aaron Eckhart', 'Jeremy Northam', 'Jennifer Ehle')",6.3
Beware of Greeks... Bearing Guns,2000,tt0231615,John Tatoulis,"('Lakis Lazopoulos', 'Zoe Carides', 'John Bluthal', 'Claudia Buttazzoni')",5.5
Get Your Stuff,2000,tt0218298,Max Mitchell,"('Cameron Watson', 'Anthony Meindl', 'Elaine Hendrix', 'Grady Hutt')",5.7
Happy Hour,2003,tt0282543,Mike Bencivenga,"('Anthony LaPaglia', 'Eric Stoltz', 'Caroleen Feeney', 'Robert Vaughn')",6.2
The List,2004,tt0450292,Jim Menza,"('Libby Brien', 'Erik Anderson', 'Erik Anderson', 'Kiki Armijo')",7.3
Kanadiana,2002,tt0197603,Jon Einarsson Gustafsson,"('Thom Schioler', 'Mr. Ryder', 'Angela Chalmers', 'Daniel Greaves')",7.2
The Remembering Movies,2004,tt0372491,Christopher N. Rowley,"('Mary Boucher', 'Bryan Clark', 'Mark Moses', 'Sean Marquette')",7.7
Like Mike,2002,tt0308506,John Schultz,"('Shad Moss', 'Jonathan Lipnicki', 'Morris Chestnut', 'Brenda Song')",5.3
Forbidden Lust,2004,tt5914346,Christopher Murphy,"('Chris Evans', 'Ander Page', 'Sasha Peralto', 'Paige Richards')",7.8
Battle Royale,2000,tt0266308,Kinji Fukasaku,"('Tatsuya Fujiwara', 'Aki Maeda', 'Tarô Yamamoto', 'Chiaki Kuriyama')",7.6
Revengers Tragedy,2002,tt0286921,Alex Cox,"('Christopher Eccleston', 'Kevin Knapman', 'Michael Ryan', 'Kristopher Lundon')",6.5
Memories of Murder,2003,tt0353969,Bong Joon Ho,"('Song Kang-ho', 'Kim Sang-kyung', 'Roe-ha Kim', 'Jae-ho Song')",8.1
Women Without Wings,2002,tt0365942,Nicholas Kinsey,"('Katya Gardner', 'Micheline Lanctôt', 'Lowell Gasoi', 'Besa Imami')",6.7
Chicken Tikka Masala,2005,tt0449000,Harmage Singh Kalirai,"('Chris Bisson', 'Saeed Jaffrey', 'Sally Bankes', 'Peter Ash')",5.7
Shopgirl,2005,tt0338427,Anand Tucker,"('Steve Martin', 'Claire Danes', 'Jason Schwartzman', 'Bridgette Wilson-Sampras')",6.3
Max,2002,tt0290210,Menno Meyjes,"('John Cusack', 'Noah Taylor', 'Leelee Sobieski', 'Molly Parker')",6.4
The Whole Nine Yards,2000,tt0190138,Jonathan Lynn,"('Bruce Willis', 'Matthew Perry', 'Rosanna Arquette', 'Michael Clarke Duncan')",6.7
Feliz Navidad,2005,tt0804476,Michael Baez,"('Jatnna Toribio', 'Giselle Blondet', 'Reymond Wittman', 'Raul de Molina')",6.6
Ellis in Glamourland,2004,tt0385677,Pieter Kramer,"('Linda de Mol', 'Joan Collins', 'Chris Tates', 'Kees Hulst')",5.8
Ten Hundred Kings,2000,tt0220807,D.W. Maze,"('Marie Barrientos', 'Jim Bracchitta', 'Harvey Burell', 'Joseph Benjamin Bzomoski')",6.8
Perfect Opposites,2004,tt0259567,Matt Cooper,"('Martin Henderson', 'Piper Perabo', 'Jason Winer', 'Andrew Keegan')",5.5
Maxx,2005,tt0780076,Saman Moghadam,"('Farhad Aeesh', 'Reza Ahadi', 'Pegah Ahangarani', 'Morteza Akbari')",6
Europe - 99euro-films 2,2003,tt0366133,Tony Baillargeat,"('Nacho Cerdá', 'Rolf Peter Kahl', 'Harry Kümel', 'Benjamin Quabeck', 'Richard Stanley', 'Ellen Ten Damme', 'Stephan Wagner', 'Xawery Zulawski', 'Choukri Gabteni', 'Léa Bosco', 'Irek Koziol', 'Michal Litwiniec')",6.3
Zus & Zo,2001,tt0245157,Paula van der Oest,"('Sylvia Poorta', 'Anneke Blok', 'Monic Hendrickx', 'Jacob Derwig')",6.1
No Man's Land,2001,tt0283509,Danis Tanovic,"('Branko Djuric', 'Rene Bitorajac', 'Filip Sovagovic', 'Georges Siatidis')",7.9
Beyond the Ocean,2000,tt0220332,Tony Pemberton,"('Dasha Volga', 'Tatyana Kamina', 'Rita Kamina', 'Rik Nagel')",6.3
Winter Break,2003,tt0261992,Marni Banack,"('Milo Ventimiglia', 'Eddie Kaye Thomas', 'Justin Urich', 'Eddie Mills')",5
Haru no yuki,2005,tt0468753,Isao Yukisada,"('Satoshi Tsumabuki', 'Yûko Takeuchi', 'Sôsuke Takaoka', 'Mitsuhiro Oikawa')",6.7
Made in Israel,2001,tt0290238,Ari Folman,"('Menashe Noy', 'Evgenia Dodina', 'Jürgen Holtz', 'Sasson Gabay')",6.4
The Sweetest Mango,2001,tt0489568,Howard Allen,"('Centelia Browne', 'Denise Francis', 'Janil Greenaway', 'Julie Hewlett')",6.1
Christie Malry's Own Double-Entry,2000,tt0213561,Paul Tickell,"('Nick Moran', 'Neil Stuke', 'Kate Ashfield', 'Mattia Sbragia')",6.3
A Silent Love,2004,tt0344337,Federico Hidalgo,"('Noel Burton', 'Vanessa Bauche', 'Susana Salazar', 'Maka Kotto')",6.7
The Last Place on Earth,2002,tt0218390,James Slocum,"('Tisha Campbell', 'Dana Ashbrook', 'Mitchell Anderson', 'Thom Bierdz')",5.9
The Monkey's Mask,2000,tt0259442,Samantha Lang,"('Susie Porter', 'Kelly McGillis', 'Abbie Cornish', 'Brendan Cowell')",5.1
"Ecstasy in Berlin, 1926",2004,tt0925235,Maria Beatty,"('Paula Rosengarthen',)",6.1
Par 6,2002,tt0244122,Grant Heslov,"('Rusty Burns', 'Misha Collins', 'Bonita Friedericy', 'Jeffrey Jones')",6.6
Standing Still,2005,tt0360016,Matthew Cole Weiss,"('Jon Abrahams', 'Amy Adams', 'Aaron Stanford', 'Roger Avary')",5.6
Daddy,2003,tt0349310,Michael P. DiPaolo,"('Selia Hansen', 'David Shepherd', 'Aaron Renning', 'Marc St. Camille')",6.4
Heartland Son,2004,tt0477438,Jeremy Major,"('Richard Archer', 'Jaime Luchuck', 'Stephen G. Black', 'Paul McGrath')",6
Little Red,2000,tt0255325,Clay Valenti,"('Brandon Price', 'Char Clay', 'Ben Farr', 'Cisco Reyes')",5.6
5 Conversations,2005,tt0468441,Jason Bailey,"('Brian Bailey', 'Carrie Buettner', 'Zoe Burgess', 'Nate Cadman')",5.9
Joe Dirt,2001,tt0245686,Dennie Gordon,"('David Spade', 'Brittany Daniel', 'Dennis Miller', 'Adam Beach')",6
The Family Stone,2005,tt0356680,Thomas Bezucha,"('Dermot Mulroney', 'Sarah Jessica Parker', 'Claire Danes', 'Diane Keaton')",6.3
Pitch Black,2000,tt0134847,David Twohy,"('Radha Mitchell', 'Cole Hauser', 'Vin Diesel', 'Keith David')",7.1
