Title,Year,Movie ID,Director,Stars,Votes
Love/Hate,2011,tt1950252,Andrew Silke,"('Cooper Bibaud', 'Danny Mac', 'Danny Mac', 'Chris Wilcox', 'Cooper Bibaud', 'Michelle Molineux')",7.3
Fractional,2011,tt2082276,Malcolm Deegan,"('Donna Bradley', 'Paul Byrne', 'Desmond Daly', 'Paula Gahan')",5
Imagine,2012,tt1846492,Andrzej Jakimowski,"('Edward Hogg', 'Alexandra Maria Lara', 'Melchior Derouet', 'Francis Frappat')",7.3
Within the Whirlwind,2009,tt1142804,Marleen Gorris,"('Emily Watson', 'Ulrich Tukur', 'Ian Hart', 'Benjamin Sadler')",6.7
Cut from Home,2009,tt1325003,Jason Shahinfar,"('Sam Mallo', 'Dani Niedzielski', 'Jennifer Leigh Dunlap', 'Blake William Lewis')",7
Runways & BunkBeds,2010,tt1676194,Axel Harney,"('Axel Harney', 'Monica Percich', 'Luke Richmond', 'David G.B. Brown')",7.7
Six Shooters,2010,tt1554426,Fernando Spiner,"('Pablo Cedrón', 'Nazareno Casero', 'Claudio Rissi', 'Mariana Anghileri')",6
99 Percent Sure,2011,tt1582358,Pat Taggart,"('Jay Robin', 'Erin Mulgrew', 'Chris Morris', 'Brian Anthony Wilson')",8.4
Blood: The Last Vampire,2009,tt0806027,Chris Nahon,"('Jun Ji-hyun', 'Allison Miller', 'Liam Cunningham', 'JJ Feild')",5.2
Bob Funk,2009,tt1091172,Craig Carlisle,"('Rachael Leigh Cook', 'Alyssa Bartholomew', 'Robert John Brewer', 'Michael Leydon Campbell')",5
Brooklyn,2010,tt1458730,Csaba Martin,"('Artur Szõcs', 'Máté Haumann', 'Alexis Latham', 'Titánia Valentin')",7
Burlesque,2010,tt1586713,Dominic Deacon,"('Haydn Evans', 'Christina Hallett', 'Poppy Cherry', 'Virginia Bowers')",7
The Winner,2011,tt1868092,Wieslaw Saniewski,"('Pawel Szajda', 'Janusz Gajos', 'Grazyna Barszczewska', 'Wojciech Pszoniak')",5.8
Historias de la urbe,2011,tt1949549,Carla Forte,"('Vicente Forte', 'Victoria Murtagh', 'Zach Graber', 'Spencer Morin', 'Arianee Andollo')",7.8
Blanc de blanc,2009,tt1501342,Lucas McNelly,"('Jason Kirsch', 'Rachel Shaw', 'Daniel Stiker', 'Joshua Justice Thomas')",5.5
Kerala Varma Pazhassi Raja,2009,tt0887769,T. Hariharan,"('Mammootty', 'Mohanlal', 'R. Sarathkumar', 'Manoj K. Jayan')",7.7
The Perfect Fraudman,2012,tt6922188,Billy Mitchell,"('Tim Balderamos', 'Chris Ayra', 'Walter Day')",6.4
Guadalupe the Virgin,2011,tt1730696,Victoria Giordana,"('Gregory Berger-Sobeck', 'Diana García', 'Mel Jones', 'Kimberly Jürgen')",5.8
Crave,2012,tt1535432,Charles de Lauzirika,"('Josh Lawson', 'Emma Lung', 'Ron Perlman', 'Edward Furlong')",5.2
The Ride of Tom & Valkyrie,2011,tt1292650,Ed Rinkiewicz,"('Peter Daniel Straus', 'Anna Gutto', 'José Alvarez', 'Ken Kensei')",8.1
Angus Buchan's Ordinary People,2012,tt2255735,F.C. Hamman,"('Angus Buchan', 'Anton Dekker', 'Lucky Koza', 'Jaco Muller')",5.7
Maggie Marvel,2011,tt1631359,Dan Brennan,"('Selene Beretta', 'Diana Brennan', 'Katherine Barron', 'Dan Brennan')",6.6
The Temp,2010,tt1764698,Douglas Byrne,"('Matt Dudley', 'Adam Brown', 'Ally Goodman', 'Andrew Welsh')",7.1
The Search for Kennyboy,2012,tt1421053,Justin Wood,"('Mike McCown', 'Kelly Hyde', 'Demone Gore', 'Cody Patrick Davis')",7.7
The Flying Scissors,2009,tt0829427,Jonah Tulis,"('Mason Pettit', 'Matthew Arkin', 'Devin Ratray', 'Keong Sim')",8.5
Almayer's Folly,2012,tt1823126,U-Wei Haji Saari,"(""Peter O'Brien"", 'Sofia Jane', 'Khalid Salleh', 'Diana Danielle')",6.3
The Nothing,2011,tt1862502,Joshua Childs,"('Jeff Boyet', 'Jared Carter', 'Jeremy Childs', 'Jeff Durham')",6.7
Comfortably Lost,2012,tt2075296,Quentin Clausin,"('Karin Hershkovitz', 'Joshua Lewis', 'Pich Sovanareach', 'Gnem Teum')",6.2
Eating Out: Drama Camp,2011,tt1833845,Q. Allan Brocka,"('Chris Salvatore', 'Daniel Skelton', 'Aaron Milo', 'Lilach Mendelovich')",5.3
Caustic Zombies,2011,tt1999851,Johnny Daggers,"('Aleesha Asper', 'Greg Wainwright', 'Jake Hursh', 'Melanie Stone')",7
Better Life,2010,tt1744790,Isaac Julien,"('Maggie Cheung', 'Fagen Gong', 'Jennifer Lim', 'Ping Wang')",6.9
26 Happiness Road,2010,tt1764136,Chak Piu Chiu,"('Yung Yung Yu', 'Ren Jun Heng', 'Hui Qiang Wang')",6.1
Dimensions,2011,tt1703231,Sloane U'Ren,"('Henry Lloyd-Hughes', 'Camilla Rutherford', 'Patrick Godfrey', 'Olivia Llewellyn')",5.8
Descansos,2009,tt1339075,Christopher Michael Roybal,"('Frederick Aragon', 'Steven Martinez', 'Sylvia Sarmiento', 'Alex Cosby')",6.9
Bite Me: The Movie,2011,tt1475205,Kris Smith,"('Eric Pierce', 'Jon Klaft', 'Sarah Allport', 'Jay Towers')",7.7
Kaminey,2009,tt1274295,Vishal Bhardwaj,"('Shahid Kapoor', 'Priyanka Chopra Jonas', 'Deb Mukherjee', 'Shivkumar Subramaniam')",7.4
Restless Dust,2011,tt1911620,Michael Henry,"('Michael Henry', 'Naomi Haughton', 'Jaz Singh Deol', 'Anna Stephenson')",7.5
Arkusan Martinsson,2009,tt1436323,Jimmy Johansson,"('Bebben', 'John Birmingham', 'Nadine Dawod', 'David Ekström')",8.3
Exhibit A-7,2010,tt1629711,Adam Minarovich,"('Robert Pralgo', 'Vanelle', 'Adam Minarovich', 'Courtney Hogan')",6.5
The Woodcarver,2012,tt2047890,Terry Ingram,"('John Ratzenberger', 'Dakota Daulby', 'Woody Jeffreys', 'Nicole Oliver')",6.7
One Night,2012,tt2579290,Wales,"('Tierney Deaton', ""Steven R. O'Brien"")",5.7
El chico que miente,2011,tt1835951,Marité Ugas,"('Iker Fernández', 'Francisco Denis', 'María Fernanda Ferro', 'Beto Benites')",6.5
Yahsi Bati,2009,tt1567448,Ömer Faruk Sorak,"('Cem Yilmaz', 'Ozan Güven', 'Demet Evgar', 'Zafer Algöz')",7.4
Kiki and Bubu: Rated R Us,2011,tt2258419,Johannes Grenzfurthner,"('David Dempsey', 'Roland Gratzer', 'Jens Ohlig')",7
That's My Boy,2012,tt1232200,Sean Anders,"('Adam Sandler', 'Andy Samberg', 'Leighton Meester', 'Susan Sarandon')",5.5
Bittersweet,2010,tt2210441,Khaled Marei,"('Ahmed Helmy', 'Idward', 'Aimi Samir Ghanem', 'Lotfy Labib')",8
Tequila,2011,tt1785690,Sergio Sánchez Suárez,"('Unax Ugalde', 'Daniela Schmidt', 'Salvador Sánchez', 'Edward Furlong')",5.2
No Boundaries,2009,tt1276973,Violet Mendoza,"('Jake Willing', 'Mark McGraw', 'Dani Garza', ""John D'Alonzo"", 'Tyrone Holt')",6
The Happy Widowers,2011,tt2109223,Sharlene B. Dulac,"('Thomas Bonifacio', 'Sean Carmichael', 'Bhanu Dhanray', 'Felix Kahbran Dones')",8.3
The Muppets,2011,tt1204342,James Bobin,"('Amy Adams', 'Jason Segel', 'Chris Cooper', 'Rashida Jones')",7.1
Blast and Whisper,2010,tt1735308,Mark Moran,"('Mehran Haq', 'Libertad Green', 'Tiffany Ariany', 'Elise Arsenault')",6
Writer's Block,2012,tt2182255,Micah Nelson,"('Tiffany E. Green', 'Ricardo Manigat', 'Alicia Marie')",8.4
Detroit Unleaded,2012,tt1718765,Rola Nashef,"('EJ Assi', 'Nada Shouhayib', 'Mike Batayeh', 'Mary Assel')",6
"Sex, Lies & Depravity",2012,tt2174094,Jason Impey,"('Leigh Sorrell', 'Natascha Sauer', 'Kealey Gavillet', 'Wade Radford')",6.7
Welcome to Nowhere (Bullet Hole Road),2012,tt2231681,William Cusick,"('Tina Balthazar', 'Nick Bixby', 'Peter Blomquist', 'Stacey Collins')",8.5
Heaven and Hell,2010,tt1273215,Richard Chandler,"('Jim Baker', 'Aurora Grabill', 'Richard Chandler', 'Tina Krause')",5.3
"Dadgum, Texas",2011,tt1666822,Charles Huddleston,"('Michele Martin', 'Martin Morales', 'Peggy Stewart', 'Jeff Fahey')",7.1
The Parts Left Over,2009,tt1326840,Roy Wageman,"('David Guilmette', 'Dan Hernandez', 'Beth Huggins', 'Bilal Mir')",8.8
Frankenweenie,2012,tt1142977,Tim Burton,"('Winona Ryder', ""Catherine O'Hara"", 'Martin Short', 'Martin Landau')",6.9
Howling Moon,2011,tt1858457,Damon Blalack,"('Colleen Elizabeth Miller', 'Michael Remington', 'Carl Buffington', 'Dan Amen')",6.2
Big in the Game,2011,tt2093961,Suki Singh,"('Roderick Lewis', 'Craig Heyworth', 'Jay Hector')",8.4
Fubar: Balls to the Wall,2010,tt1555747,Michael Dowse,"('David Lawrence', 'Jamil Jabril', 'Paul Spence', 'Rose Martin')",6.5
Günesi Gördüm,2009,tt1347521,Mahsun Kirmizigül,"('Mahsun Kirmizigül', 'Demet Evgar', 'Murat Ünalmis', 'Cemal Toktas')",6.5
The Assistants,2009,tt1247638,Steve Morris,"('Chris Conner', 'Michael Grant Terry', 'Kathleen Early', 'Aaron Himelstein')",5
Demon,2012,tt1733120,Mark Duffield,"('Clare Langford', 'Andrew Mullan', 'Gabrielle Curtis', 'Tom Hall')",7.1
California Indian,2011,tt0770728,Timothy Andrew Ramos,"('Gary Farmer', 'Mark Boone Junior', 'Timothy Andrew Ramos', 'Gil Birmingham')",6.5
ToyKhtoProyshovKrizVohon,2011,tt1927035,Mykhailo Illienko,"('Dmytro Linartovych', 'Vitaliy Linetskiy', 'Olga Grishina', 'Ivanna Illienko')",6.9
I'm Not Like That No More,2010,tt1524542,Christian Sesma,"('Felipe Esparza', 'Paul Rodriguez', 'Deborah Baker Jr.', 'Liana Mendoza')",6.7
Ten Winters,2009,tt1364481,Valerio Mieli,"('Isabella Ragonese', 'Michele Riondino', 'Glen Blackhall', 'Sergey Zhigunov')",6.7
Radio Free Albemuth,2010,tt1129396,John Alan Simon,"('Shea Whigham', 'Jonathan Scarfe', 'Michael Rothhaar', 'Katheryn Winnick')",5.6
Iamamiwhoami; in Concert,2010,tt6298116,Robin Kempe-Bergman,"('Claes Björklund', 'Jonna Lee', 'Jan Scharlau')",8.1
Within,2009,tt1433245,Marco Duran,"('Anthony Rutowicz', 'Gabriel Womack', 'Pitrone Sands', 'Anthony W. Preston')",5
"Married, Single, Dead",2011,tt2747966,Brad Hallam,"('Deborah Bartlett', 'Wendy Horton', 'Paul Loughran', 'Anne Martin')",5.2
6B: An Anthology of Hawaii Films,2011,tt2769464,Jay Hanamura,"('Ryan Kawamoto', 'Roy Kimura', 'Nathan Kurosawa', 'Jim Aina', 'Wil Kahele', 'Eric Nemoto', 'Michael Ng')",7.8
Diary of an Ex-Child Star,2010,tt1560767,Nick Bailey,"('Molly McDermid', 'Johnny Alonso', 'Tiffany Alvord', 'Wayne Bailey')",7
3 Backyards,2010,tt1314190,Eric Mendelsohn,"('Elias Koteas', 'Kathryn Erbe', 'Edie Falco', 'Rachel Resheff')",5.1
Janeane from Des Moines,2012,tt2379438,Grace Lee,"('Michele Bachmann', 'Jill Bartlett', 'Zachary Barton', 'Amanda Biers-Melcher')",8.5
Make the Yuletide Gay,2009,tt1305714,Rob Williams,"('Keith Jordan', 'Wyatt Fenner', 'Steve Callahan', 'Adamo Ruggiero')",6.5
Alien Ecstasy,2009,tt1447943,Milos Twilight,"('Leo Adams', 'Jenae Altschwager', 'Peter Andrews', 'Chriss Anglin')",6.7
Thor,2011,tt0800369,Kenneth Branagh,"('Chris Hemsworth', 'Anthony Hopkins', 'Natalie Portman', 'Tom Hiddleston')",7
From the Head,2011,tt1714051,George Griffith,"('George Griffith', 'Matthew Lillard', 'Jeffrey Doornbos', 'Samantha Lemole')",7.9
Country Strong,2010,tt1555064,Shana Feste,"('Garrett Hedlund', 'Gwyneth Paltrow', 'Leighton Meester', 'Tim McGraw')",6.3
Breaking Upwards,2009,tt1247644,Daryl Wein,"('Zoe Lister-Jones', 'Daryl Wein', 'Julie White', 'Andrea Martin')",6
Maria's Gravy Pot,2010,tt1513180,Joe Minnella,"('Laura Bozzone', 'Gian Carlo Durland', 'Leslie Fornino', 'Sal Giacchi')",5.5
Papa Zeus,2011,tt2025629,Rick Almada,"('Luke Aiken', 'Sascha Alexander', 'Rick Almada', 'David Bensimon')",7.3
Underground,2010,tt1577111,Wil Berthaud,"('Wil Berthaud', 'Emanuel Ward', 'Mike Harb', 'Sara Rattigan')",7.2
The Little Death,2010,tt1550903,Bret Wood,"('Cynthia Barrett', 'Jerilynn Bedingfield', 'Bruce Bennett', 'Claire Christie')",5.9
Attack of the Yeti Hand,2009,tt1540773,Karyn Ben Singer,"('A.M. Sannazzaro', 'Jodi Bookout', 'Matthew Wheeler', 'Kira Dounias')",5.6
The Year Dolly Parton Was My Mom,2011,tt1316624,Tara Johns,"('Julia Sarah Stone', 'Rebecca Windheim', 'Rebecca Croll', 'Macha Grenon')",6.1
Dolphin Tale,2011,tt1564349,Charles Martin Smith,"('Morgan Freeman', 'Ashley Judd', 'Harry Connick Jr.', 'Nathan Gamble')",6.8
"Aries Spears: Hollywood, Look I'm Smiling",2011,tt1876248,Leslie Small,"('Chuck Vinson', 'Aries Spears', 'DJ Jazzy Jeff', 'James Howland', 'David Spates')",7.3
Journey of Echoes,2011,tt1979257,Rob Urdaneta,"('Alxander Jon', 'Michael Perrenoud', 'Corey Lynn Howe', 'Sean Parks')",7.9
A Drop of Love,2012,tt2233937,Golam Mustofa,"('Azura Mustofa', 'Aysha Akon', 'Sadiqur Akon', 'Jarvis Alam')",7.2
Bathing Franky,2012,tt2356975,Owen Elliott,"('Henri Szeps', 'Maria Venuti', 'Shaun Goss', 'Bree Bain')",7
CreepyVille,2010,tt3347192,Mj Dixon,"('David Kassman', 'Guy Sheetrit', 'Musa Muhammed Olayinka', 'Neil Procter', 'Helen Pawson', 'Anthea Carpenter', 'Andrew M. Greenwood')",7.4
Freaks Nerds & Romantics,2010,tt1646141,Pete Bune,"('Barri Keim', 'Dan Holmstrom', 'Josh Casuccio', 'Henry Quindara')",8.6
The Pardoner's Tale,2010,tt1511485,Adam McLean,"('Consuelo Althouse', 'Jonah Zimmerberg-Helms', 'Veen Viscal Mahdavi', 'Adam McLean', 'Jonah Zimmerberg-Helms')",6.9
Khap,2011,tt1801521,Ajai Sinha,"('Rahul Jaiswal', 'Raj Arjun', 'Mohnish Behl', 'Yuvika Chaudhary')",5
Sex Tax: Based on a True Story,2010,tt1563777,John Borges,"('John Livingston', 'Erin Cardillo', 'Fiona Gubelmann', 'Eve Mauro')",7.8
Stealing Elvis,2010,tt1676219,Ed Edwards,"('Naomi Baxter', 'Charlotte Fine', 'Jeff Fine', 'Kirsty Fine')",6
Mooz-Lum,2010,tt1450328,Qasim Basir,"('Evan Ross', 'Nia Long', 'Roger Guenveur Smith', 'Danny Glover')",6.6
NY Export: Opus Jazz,2010,tt1152278,Henry Joost,"('Jody Lee Lipes', 'Tiler Peck', 'Robbie Fairchild', 'Brittany Pollack', 'Alison Stroming')",7.8
Monsieur Lazhar,2011,tt2011971,Philippe Falardeau,"('Mohamed Fellag', 'Sophie Nélisse', 'Émilien Néron', 'Danielle Proulx')",7.5
I Think It's Raining,2011,tt1735996,Joshua Moore,"('Alexandra Clayton', 'Andy Dulman', 'Beth Bemis', 'Zachary Culbertson')",6.8
Rivers Wash Over Me,2009,tt1279966,John G. Young,"('Julia Carothers Hughes', 'Elizabeth Dennis', 'Terrance Epps', 'Tina Jetter')",6.4
You May Not Kiss the Bride,2011,tt1381418,Rob Hedden,"('Dave Annable', 'Katharine McPhee', 'Rob Schneider', 'Mena Suvari')",5.4
Dust,2009,tt1292563,Max Jacoby,"('Catherine Steadman', 'Olly Alexander', 'Andrew Hawley')",6.6
S.O.L.,2011,tt1665423,Ken Gayton,"('Jason W. Schaver', 'Jason W. Schaver', 'Emily Wolf', 'Adam Breske', 'Ken Gayton')",9
Deadly Beloved,2009,tt1666612,Gregori Holderbach,"('Brian Badolato', 'Kris Black', 'Victoria De Mare', 'Amy Jokinen')",5.7
W the Movie,2009,tt1423469,Alfred Eaker,"('Ross St. Just', 'Alfred Eaker', 'Pink Freud', 'John M. Bennett', 'Ross St. Just')",5.2
The Last Mark,2012,tt2170635,Bo Brinkman,"('William Morgan Sheppard', 'Jeremy London', 'Brandon Smith', 'Bo Brinkman')",6.2
Thor: Legend of the Magical Hammer,2011,tt1241721,Óskar Jónasson,"('Toby Genkel', 'Gunnar Karlsson', 'Justin Gregg', 'Paul Tylak', 'Nicola Coughlan', 'Liz Lloyd')",5
Legion of the Black,2012,tt2591738,Patrick Fogarty,"('Andy Biersack', 'George Canaday', 'Christian Coma', 'William Control')",7.3
The Infernal Room,2011,tt1645157,Billy Garcia,"('Billy Garcia', 'Paul Grassi', 'Jason Prager', 'Ebru Yonak')",6.4
Distances,2011,tt2069020,Brandon E. Marshall,"('Jordan Tanner', 'Shauna La', 'Jackie McCardell Jr.', 'Daniel Rice')",7.4
The Poorhouse Revisited,2011,tt1921130,Michael Higgins,"('Frank Stapleton', 'Derbhle Crotty', 'Birdy Sweeney')",6.6
We Were Children,2012,tt1934472,Tim Wolochatiuk,"('Lyna Hart', 'Glen Anaquod', 'Alicia Hamelin', 'Jade Hamelin')",7.7
Kommandør Treholt & ninjatroppen,2010,tt1528769,Thomas Cappelen Malling,"('Mads Ousdal', 'Jon Øigarden', 'Trond-Viggo Torgersen', 'Linn Stokke')",5
Mr Self Destruct,2012,tt1679626,Adrian Rowe,"('Philip Rowe', 'Thomas Russell', 'Johnny Wilson', 'Laura Douthwaite')",7.1
The Big Something,2011,tt2073099,Travis Mills,"('Michael G. Coleman', 'Mina Mirkhah', 'Rob Edwards', 'Sandy Kim')",6.6
Putty Hill,2010,tt1530975,Matthew Porterfield,"('Sky Ferreira', 'Zoe Vance', 'James Siebor Jr.', 'Dustin Ray')",5.9
Caitlin Plays Herself,2011,tt2117839,Joe Swanberg,"('Caitlin Stainken', 'Joe Swanberg', 'Kurt Chiang', 'Megan Mercier')",5
Dead Man Running,2009,tt1311699,Alex De Rakoff,"('Clint Koroan', ""Fredi 'Kruga' Nwaka"", '50 Cent', 'Ashley Walters')",5.9
One Last Game,2011,tt1853572,Ayassi,"('Ken Duken', 'Regina Lund', 'Dan van Husen', 'Wilfried Hochholdinger')",8
Handsome Harry,2009,tt1318001,Bette Gordon,"('Jamey Sheridan', 'Karen Young', 'Steve Buscemi', 'John Savage')",6.1
Tucker and Dale vs Evil,2010,tt1465522,Eli Craig,"('Tyler Labine', 'Alan Tudyk', 'Katrina Bowden', 'Jesse Moss')",7.5
Killer Elite,2011,tt1448755,Gary McKendry,"('Jason Statham', 'Clive Owen', 'Robert De Niro', 'Dominic Purcell')",6.4
Open,2010,tt1538927,Jake Yuzna,"('Tempest Crane', 'Jendeen Forberg', 'Gaea Gaddy', 'Morty Diamond')",5
LAID: Life as It's Dealt,2012,tt1253851,Andrew Rodriguez,"('J.D. Stimson Jr.', 'J.D. Stimson Jr.', 'Jessica Kinney', 'Andrew Rodriguez', 'Jennie Baek')",6.7
Sosy Problems,2012,tt2591860,Andoy Ranay,"('Heart Evangelista', 'Rhian Ramos', 'Bianca King', 'Solenn Heussaff')",5.4
A Little Help,2010,tt1319722,Michael J. Weithorn,"('Jenna Fischer', 'Jay Klaitz', 'Daniel Yelsky', 'Brooke Smith')",5.6
The Monsters' Dinner,2011,tt1877803,Ramin Matin,"('Ibrahim Selim', 'Pinar Tore', 'Tugrul Tulek', 'Gizem Erdem')",5.8
Jo Hum Chahein,2011,tt2112978,Pawan Gill,"('Sunny Gill', 'Simran Kaur Mundi', 'Alyy Khan', 'Achint Kaur')",5.3
Kapyong,2011,tt1865421,Dennis K. Smith,"('Steven Carroll', 'Cory Corbett', 'Clint Cure', 'Marcel Gold')",6.8
"You, Me & The Circus",2012,tt1678055,Ty Hodges,"('Saxon Anderson', 'Ashley Applewhite', 'Amy Correa Bell', 'Royal Binion')",8
Chronicles of a Love Unfound,2010,tt1612269,Michael E. Peter,"('Donan Whelan', 'Rhiann Woodyard', 'Leann Slaby', 'Elaine Capogeannis')",6.8
Waldo the Dog,2010,tt1615908,Kris Canonizado,"('Rook Kelly', 'Jaquelyn Xavier', 'Dave Mora', 'Tommy Wilson')",7.1
I Wish I Were Stephanie V,2009,tt0974011,Jon Cohen,"('Hazem Shammas', 'Chloe Traicos', 'Clayton Watson', ""Kain O'Keeffe"")",8.1
Columbus Circle,2012,tt1465533,George Gallo,"('Selma Blair', 'Amy Smart', 'Kevin Pollak', 'Jason Antoon')",5.9
In Medias Res,2011,tt1954538,Joe Perry,"('Keith Stahle', 'Craig Leibowitz', 'Melanie Cruz', 'Mark Edward Lewis')",8.2
What Men Talk About,2010,tt1595366,Dmitriy Dyachenko,"('Leonid Barats', 'Aleksandr Demidov', 'Kamil Larin', 'Rostislav Khait')",7.5
Private Romeo,2011,tt1500512,Alan Brown,"('Hale Appleman', 'Charlie Barnett', 'Adam Barrie', 'Chris Bresky')",6
Zombie Killer,2011,tt2283089,Kevin Slowick,"('Deena Trudy', 'Marisa Belinda', 'Tristan Coe', 'Michael Corbishley')",7.7
Winter's Wind,2012,tt2306875,Matt Herriger,"('Gary Bigham', 'Micah Black', 'Dean Decas', 'Ralph DesLauriers')",5.5
Sweet Ninja Brown,2010,tt1822319,Alberto Triana,"('Chuck Prater', 'Kris Mayeshiro', 'Dean Mauro', 'Colin Trahan')",8.3
The Wrestling Road Diaries,2009,tt2299573,Eric Santamaria,"('Scott Colton', 'Bryan Danielson', 'Sal Rinauro')",7.9
Aglaya,2012,tt1527052,Krisztina Deák,"('Eszter Ónodi', 'Babett Jávor', 'Piroska Móga', 'Zsolt Bogdán')",6.7
Oxy-Morons,2010,tt1510926,Johnny Hickey,"('Damien Di Paola', 'Johnny Hickey', 'Tim Sylvia', 'David Burns')",5.6
"Love, Pride and Other Nonsense",2012,tt2372305,Joe L. Roberts,"('Lelani Mitchem', 'Larry Rosen', 'Thom Keller', 'Samantha Dryer')",8.7
14 Days with Victor,2010,tt1576360,Román Parrado,"('Ferran Audí', 'Guillermo Ayesa', 'Núria Casas', 'Peter Charlton')",5.8
11/11/11,2011,tt2139521,Peter Macaluso,"('Lauren Potter', 'Natalie Ann Cohen', 'J. Michael Polisano', 'Andrew Saunders')",6.8
Taste of Desperation,2009,tt1507353,Mark Byrne,"('Mark Byrne', 'Donna Carter', 'Conrad Brooks', 'Gail Maureen Hansen')",5.6
At Stake: Vampire Solutions,2012,tt1998179,Jim Weter,"('Carl Pfeiffer Jr.', 'Jerry Kimble', 'Joshua Brunson', 'Anastasia Gale')",6.1
The Funniest Movie Ever... Just Kidding,2011,tt1478448,Eric Ledgin,"('Stephen Schneider', 'Jessica Chaffin', 'Joe Towne', 'Charles Hooper')",6.1
New Day,2009,tt1311079,Jason Williams,"('Walt Sloan', 'John Waite', 'Erin Hammond', 'Dylan Avery')",5.3
Jumping the Broom,2011,tt1640484,Salim Akil,"('Paula Patton', 'Laz Alonso', 'Angela Bassett', 'Loretta Devine')",5.7
Point Traverse,2009,tt1462854,Albert Shin,"('Will Ennis', 'Dave Rachar', 'Rachel Nauruzova', 'Justin Major')",7.8
Dixie Times,2012,tt1276949,Sherrie Provence,"('Ken R. Wheeler', 'Stacey Turner', 'Stacey Turner', 'Ken R. Wheeler', 'Andrew Santamaria', 'Kim Palmer')",9
Forge,2010,tt1537280,Jason Windsor,"('Luke Clements', 'Alexander Mendeluk', 'Jeffree Newman', 'Robert Blanche')",7.3
Shouting Secrets,2011,tt1646225,Korinna Sehringer,"('Chaske Spencer', ""Q'orianka Kilcher"", 'Tyler Christopher', 'Gil Birmingham')",7.8
Mediterranean Blue,2012,tt2237168,Martín Garrido Barón,"('Tony Tarantino', 'Celines Toribio', 'Adrián Mas', 'Juan Fernández')",7.1
Sister Italy,2012,tt2622128,Angelo Bonsignore,"('Emelise Aleandri', 'Natalie Allen', 'Ed Bartosik', 'Leonard Berdick')",6.5
Snap Factory,2011,tt2939630,Luke Launer,"('Petros Gadara', 'Bryan Pittaway', 'Dean Kirkright', 'Jana Wilkes')",6.3
Vital Signs,2011,tt2140643,Jak Kerley,"('Taylor Johnson', 'Jessica Noel Stowers', 'Spencer Young', 'Patrick Herndon')",9.4
The Auctioneers,2010,tt1677637,Ford Austin,"('George C. Romero', 'Tom Sizemore', 'Ezra Buzzington', 'B.J. Hendricks', 'Darren Dalton')",7
A Perfect Getaway,2009,tt0971209,David Twohy,"('Milla Jovovich', 'Steve Zahn', 'Timothy Olyphant', 'Kiele Sanchez')",6.5
A Line in the Sand,2009,tt0470846,Rob Botts,"('Gary Weeks', 'Rob Botts', 'Paul J. Alessi', 'Amie Barsky')",6.4
Ways to Live Forever,2010,tt1446208,Gustavo Ron,"('Robbie Kay', 'Alex Etel', 'Emilia Fox', 'Greta Scacchi')",6.9
Witness: El Testigo,2011,tt2082509,Andres Ramirez,"('Jose A. Manuel', 'Gil Sanabria', 'Melissa Serrano Flores', 'Carlos Alfonso')",5.1
David,2011,tt1753666,Joel Fendelman,"('Patrick Daly', 'Taoufik Abid', 'Diab Ahmar', 'Amer Almaaly', 'Abdo Almasmary')",7.2
Advocate,2012,tt2368551,Dave Vaughan,"('Andrea Werhun', 'Cynthia Crofoot', 'Steven L. Bird', 'Kate Stephen')",6.3
House Hunting,2012,tt1608368,Eric Hurt,"('Marc Singer', 'Art LaFleur', 'Hayley DuMond', 'Janey Gioiosa')",5.1
Home of Strangers,2009,tt1478394,Doan Nguyen,"('Jimmy Huynh', 'Nicole Pritchard', 'Karen Truong', 'Laurent Boiteux')",6.7
The Grey,2011,tt1601913,Joe Carnahan,"('Liam Neeson', 'Dermot Mulroney', 'Frank Grillo', 'Dallas Roberts')",6.7
Demon God,2012,tt2347698,Sean Klisiewecz,"('Jennifer Brown', 'Shannon Brown', 'Aviane Herbst', 'Robb Herbst')",7.2
Making Change,2012,tt0486622,Wesley Wittkamper,"('Steve Guttenberg', 'Ed Begley Jr.', 'Cam Gigandet', 'Jonathon Trent')",7.2
Shot List,2009,tt1479362,Joe LiTrenta,"('Kate Dalton', 'Tom LiTrenta', 'Michael Nathanson', 'Samantha Jane Gurewitz')",7.9
Bloody Christmas,2012,tt2148871,Michael Shershenovich,"('Steve Montague', 'Robert Youngren', 'Robert Arensen', 'Geretta Geretta')",5
Bamboo Shark,2011,tt0473122,Dennis Ward,"('Dustin Chase', 'Matt Ragan', 'Jeff Stevens', 'Mickey Rooney')",6.5
Slashdance,2011,tt1937326,Cindy Baer,"('Cindy Baer', 'Seven Castle', 'Denzil Meyers', 'Mike Hedge')",7.7
Stoic,2009,tt1236484,Uwe Boll,"('Edward Furlong', 'Shaun Sipos', 'Sam Levinson', 'Steffen Mennekes')",5.1
