Title,Year,Movie ID,Director,Stars,Votes
The Never Daunted,2013,tt2332966,Edgar Muñiz,"('Nicholas Null', 'Joe Freeman', 'Kokou Aurelien Gaya', 'Celeste Marie Martinez')",7.9
The Demon's Rook,2013,tt2401215,James Sizemore,"('Ashleigh Jo Sizemore', 'James Sizemore', 'John Chatham', 'Melanie Richardson')",5.4
The Subjects,2015,tt4224478,Robert Mond,"('Tosh Greenslade', 'Paul Henri', 'Katharine Innes', 'Frank Magree')",5.2
Total Chaos,2014,tt2727028,Eeshwar Nivas,"('Ali Zafar', 'Yami Gautam', 'Anupam Kher', 'Kirron Kher')",5
Somewhere Only We Know,2015,tt4074958,Jinglei Xu,"('Kris Wu', 'Likun Wang', 'Jinglei Xu', 'Gordon Alexander')",5.1
Bullet to the Head,2012,tt1308729,Walter Hill,"('Sylvester Stallone', 'Jason Momoa', 'Christian Slater', 'Sung Kang')",5.7
Non-Stop,2014,tt2024469,Jaume Collet-Serra,"('Liam Neeson', 'Julianne Moore', 'Scoot McNairy', 'Michelle Dockery')",6.9
The 28th Day: The Wrath of Steph,2013,tt3118406,Zack Scott,"('Kate Nichols', 'Jodie Grundin', 'Rollin Blanton', 'Derek Houck')",5
Slow West,2015,tt3205376,John Maclean,"('Kodi Smit-McPhee', 'Caren Pistorius', 'Aorere Paki', 'Jeffrey Thomas')",6.9
Backpack,2014,tt3636130,Thorsten Wenning,"('Denis Lyons', 'Johan Sabastian', 'Sebastian Urzendowsky', 'Henrike von Kuick')",6.5
A Family on Edge,2013,tt2353761,Bruce Locke,"('Hakim Robinson', 'Gabriel Davis', 'Anthony Dorsey', 'Chameria Law', 'Bruce Locke')",7
Betsy & Leonard,2012,tt1633966,Bernhard Pucher,"('Ryan Davenport', 'Sharea Samuels', 'Petra Letang', 'Philippe Spall')",7.7
Train Station,2015,tt2575290,Xavier Agudo,"('Tony Pietra Arjuna', 'Ryan Bajornas', 'Surya Balakrishnan', 'Nicola Barnaba', 'Petras Baronas', 'Juliane Block', 'Ian Bonner', 'Julia Caiuby', 'Gregory Cattell', 'Diane Cheklich', 'Vicky Choromidou', 'Hesam Dehghani', 'Todd Felderstein', 'Ingrid Franchi', 'Yango Gonzalez', 'Vania Ivanova', 'Yosef Khouwes', 'George Korgianitis', 'Joycelyn Lee', 'Craig Lines', 'Athanasia Michopoulou', 'Isazaly Mohd Isa', 'Daniel Montoya', 'Omer Moutasim', 'Marc Oberdorfer', 'Tiago P. de Carvalho', 'Aditya Pawar', 'Kevin Rumley', 'Andrés Sandoval', 'Guillem Serrano', 'Marty Shea', 'Nitye Sood', 'Amirah M. Tajdin', 'Dzenan Tarakcija', 'Adrian Tudor', 'John Versical', 'Kresna D. Wicaksana', 'Rafael Yoshida', 'Patrick Gorman', 'Judith Hoersch', 'Yoann Sover', 'Shirin Esmaeeli')",5.9
The Magic Snowflake,2013,tt3332410,Luc Vinciguerra,"('Nathan Simony', 'Benoît Allemane', 'Vincent Grass', 'Jean-Claude Donda')",6.2
The Nexum Agency,2015,tt3848538,Suave Richardson Richardson,"('Lilith Astaroth', 'David Bellerose', 'Ronald Boone', 'Pasquale Dalessio')",5.2
Scream: Generations,2012,tt2132443,Jared Vollmann,"('Lee Bloomfield', 'Diana Bost', 'Mally Corrigan', 'Joe Falcetano')",6.2
Strange Frame: Love & Sax,2012,tt0969345,G.B. Hajim,"('Claudia Black', 'Tara Strong', 'Ron Glass', 'Cree Summer')",7.4
Down Dog,2014,tt3147930,Andres Dussan,"('Jason Durr', 'Nick Moran', ""Orla O'Rourke"", 'Tom Goodman-Hill')",5
Zombie Cop,2015,tt4991308,Jera Sky,"('Brandon Weaver', 'Michelle Ammons', 'Natalie Curfman', 'Patrick Dailey', 'Madeline DeCourcey')",6
Anesthesia,2015,tt3317208,Tim Blake Nelson,"('Sam Waterston', 'Kristen Stewart', 'Corey Stoll', 'Gretchen Mol')",6.1
Mai Ratima,2012,tt2473884,Yoo Ji-tae,"('Soo-bin Bae', 'Lee Jun-hyuk', 'Kyeong-ik Kim', 'Se-Won Ko')",6.5
Fundamentally Happy,2015,tt3772836,Yuan Bin Lei,"('Bee Thiam Tan', 'Joshua Lim', 'Adibah Noor')",6.2
I Hate Tommy Finch,2012,tt2375153,Christin Baker,"('Jessica King', 'Nicole Pacent', 'Shannan Leigh Reeve')",7.3
The Bourne Legacy,2012,tt1194173,Tony Gilroy,"('Jeremy Renner', 'Rachel Weisz', 'Edward Norton', 'Scott Glenn')",6.6
Anna Karenina,2012,tt1781769,Joe Wright,"('Keira Knightley', 'Jude Law', 'Aaron Taylor-Johnson', 'Matthew Macfadyen')",6.6
Drei Stunden,2012,tt2499818,Boris Kunz,"('Nicholas Reinke', 'Claudia Eisinger', 'Peter Nitzsche', 'Lucy Wirth')",6
Big Miracle,2012,tt1430615,Ken Kwapis,"('Drew Barrymore', 'John Krasinski', 'John Pingayak', 'Ahmaogak Sweeney')",6.5
Miss India America,2015,tt3394972,Ravi Kapoor,"('Tiya Sircar', 'Hannah Simone', 'Kosha Patel', 'Meera Simhan')",5.4
Breakfast in Beirut,2015,tt5091838,Farah Alhashim,"('Farah Alhashim', 'Awatif Alzain', 'Abdelrahim Awji', 'Badih Bou Chakra')",8
Hola America,2014,tt3657548,Karim Missouri,"('Pablo Nuñez', 'Marci Krown', 'Crysstal Hubbard', 'Esquire Duke')",7.4
Up All Night,2015,tt4011466,John Henderson,"('Bobby Lockwood', 'Tyger Drew-Honey', 'Dionne Bromfield', 'Louisa Connolly-Burnham')",5.3
"Kafka, Kiffer und Chaoten",2014,tt4019542,Kurt Palm,"('Julia Jelinek', 'Karin Yoko Jochum', 'Sascha Merényi', 'Max Meyr')",5.6
Gossip Nation,2012,tt1880212,Mike Kang,"('Ejike Asiegbu', 'Aileen Beale', 'Taryn Brine', 'Gregory Caine')",6.8
Unspoken Words,2014,tt2085976,Henderson Maddox,"('Robin Givens', 'Lisa Nanette Allender', 'Gregory Alan Williams', 'Thomas Mikal Ford')",7.4
Wear,2014,tt2396914,Danny Lane,"('Danny Lane', 'Alex Meyers', 'Allison Paige', 'Bronwyn Carrie-Wilson', 'Alex Meyers', 'Danny Lane')",5
Dead Herring,2012,tt1801047,Nathaniel Atcheson,"('Laura Stokes', 'Will Prescott', 'Sarah Newswanger', 'M. Elizabeth Hughes')",6.1
On the Surface,2014,tt4017312,Harris Alvi,"('Jason Fisher', 'Dominic Lea', 'Eleanor Gregory', 'Jacob Dufton')",7.4
National Theatre Live: The Hard Problem,2015,tt4624330,Nicholas Hytner,"('Robin Lough', 'Damien Molony', 'Olivia Vinall', 'Parth Thakerar', 'Jonathan Coy')",7.5
Stories of the Paranormal: It Came in the Night,2012,tt2215551,Kelly Weaver,"('Amanda Alvarado', 'Rodney Luis Aquino', 'Kelly Balagurchik', 'Kara Bush')",7.8
P.T.S.D,2015,tt2149087,Cedric Godin,"('Jason Lopez', 'Treva Etienne', 'Phillipe Simon', 'G. Larry Butler')",8.3
THG: The Beginning,2012,tt2527390,Patrick W. Henry,"('Gabrielle Benson', 'Johnny Bouchard', 'Steven Bray', 'Dominic Burgess')",8
The Brothel,2013,tt3074608,Justin Buzz Fisher,"('Rebecca Russell-Cooper', 'Todd Austin', 'Jim Gosden', 'Linda Grasso', 'Steve Hughes')",5.7
Take 2: The Audition,2015,tt4186182,Rob Hawk,"('Tyler Mane', 'Genoveva Rossi', 'Cabrina Collesides', 'Mark Valeriano')",8.2
The Warehouse,2013,tt2966224,Andrew McGeary,"('Matt Taylor', 'Simon Balcon', 'Tracy Bargate', 'Angela Dixon', 'Ed Duff')",6.2
The Resurrection of Tony Gitone,2013,tt2194628,Jerry Ciccoritti,"(""Alvaro D'Antonio"", 'Ron Lea', 'Tony Nardi', 'Louis Di Bianco')",6.9
A Very StarKid Reunion,2015,tt8541460,Nick Lang,"('Julia Albain', 'Jaime Lyn Beatty', 'Jeff Blim', 'Tyler Brunsman')",8.7
Misled,2015,tt2343655,Scott Baldyga,"('Jonathan Stanley', 'Matt Lockwood', 'Natalie Avital', 'Sammy Sheik')",8.8
5 Hour Friends,2013,tt2261547,Theo Davies,"('Tom Sizemore', 'Kimberlin Brown', 'Musetta Vander', 'Dan Hewitt Owens')",5.8
Instruments of Darkness,2014,tt0338258,Vincent Regan,"('Rupert Grint', 'Sean Bean', 'Charles Dance', ""James D'Arcy"")",6.5
Bill Hicks Lives,2013,tt2493392,Jay Douglas Guffey,"('A.J. Moorehead',)",7
A Ghost and the Boy with A Box on His Head,2015,tt3247646,Philip Blue,"('Mykal Rees-Davies', 'Catherine Velarde', 'Pedro García', 'Julia Soper')",6.7
Vijay and I,2013,tt2203898,Sam Garbarski,"('Moritz Bleibtreu', 'Patricia Arquette', 'Danny Pudi', 'Catherine Missal')",5.3
The Distance Between Us,2014,tt3317242,Chandu Yarram,"('Chandu Satya', 'Rahul Rai', 'Leah Kavita', 'Ariane Mallon', 'Akshay Reddy')",7.4
Shana: The Wolf's Music,2014,tt2390792,Nino Jacusso,"('Alana Aspinall', 'Marty Aspinall', 'Delilah Dick', 'Vonnet Hall')",5.9
10,2015,tt5282238,Jeff Morris,"('Patrick Burnett', 'James J. Coker', 'Lance Davis', 'Thomas Doolittle')",6.8
Finding Neighbors,2013,tt1916766,Ron Judkins,"(""Michael O'Keefe"", 'Catherine Dent', 'Blake Bashoff', 'Julie Mond')",5.9
Babalas,2013,tt3376504,F.C. Hamman,"('Peter Scott', 'Ian Roberts', 'Norman Anstey', 'Jack Parow', 'Tammy-Anne Fortuin')",6.1
"Norte, the End of History",2013,tt2852432,Lav Diaz,"('Sid Lucero', 'Angeli Bayani', 'Archie Alemania', 'Soliman Cruz')",7.5
Much Ado About Nothing,2012,tt2651158,Jeremy Herrin,"('Eve Best', 'Charles Edwards', 'Ewan Stewart', 'Joseph Marcell')",8
California Solo,2012,tt1918727,Marshall Lewy,"('Robert Carlyle', 'Alexia Rasmussen', 'Kathleen Wilhoite', 'A Martinez')",6.2
The Importance of Being Earnest on Stage,2015,tt5280954,Adrian Noble,"('David Suchet', 'Emily Barber', 'Michael Benz', 'Philip Cumbus')",8.4
For Love's Sake,2013,tt2716576,Andrew Walkington,"('Bruce Marchiano', 'Robert Purdy', 'Claire Walkington', 'Tara Ward')",7
Look at Me,2012,tt1615031,Alesia Glidewell,"('James Duval', 'Jill Hoiles', 'Katherine Pawlak', 'Yousef Abu-Taleb')",6.8
Camouflage,2014,tt2941168,Kyle T. Cowan,"('Kyle T. Cowan', 'Amrita Acharia', 'Jimmy Bennett', 'Lew Temple')",7.5
The Gates of Vanity,2015,tt3772902,Suj Ahmed,"('Eric Colvin', 'Ery Nzaramba', 'Kathryn Worth', 'Grahame Edwards')",5.7
God's Name Has Changed?!,2015,tt7600370,Fan Li,"('Nuo Wang', 'Yihui Ye', 'Xinming Tang', 'Jingxing', 'Siqi Zhou', 'Yi Mu')",9
Black November,2012,tt2147225,Jeta Amata,"('Mbong Amata', 'Enyinna Nwigwe', 'Hakeem Kae-Kazim', 'Anne Heche')",5.3
The Cleaner,2015,tt5001618,Peter Bebjak,"('Éva Bandor', 'Noel Czuczor', 'Henrieta Kecerová', 'Kamil Kollarik')",5.9
"Destinea, Our Island",2012,tt2133212,Kerri K.,"('Joshua Leary', 'Lindsey Gort', 'Haley Strode', 'Todd James Jackson')",7.1
Ginger & Rosa,2012,tt2115295,Sally Potter,"('Elle Fanning', 'Alice Englert', 'Annette Bening', 'Oliver Platt')",6.2
"Rocks, Paper, Scissors",2014,tt2652304,Gregory Nalbandian,"('John Fry', 'Gregory Nalbandian', 'Kevin Lukata', 'Brandi Maclaren')",8.8
Masters,2013,tt2161435,Jason Lau,"('Thida Penn', 'Ottavio Lobefaro', 'Gary Malec', 'Zoe Yuchan Zhang')",5.8
A Merry Friggin' Christmas,2014,tt0910885,Tristram Shapeero,"('Joel McHale', 'Lauren Graham', 'Clark Duke', 'Oliver Platt')",5.1
Lust and Found,2015,tt2931920,Lawrence Gray,"('Jai Day', 'Arran Hawkins', 'Philippe Joly', 'Vivienne Tseng')",5.4
Common Ground,2012,tt2374298,William Brown,"('William Brown', 'Oliver Campbell', 'Alex Chevasco', 'Dennis Chua')",6.5
The Gamers: Hands of Fate,2013,tt2312390,Ben Dobyns,"('Matt Vancil', 'Brian S. Lewis', 'Trin Miller', 'Samara Lerman', 'Jesse Lee Keeter')",6.8
Operation Libertad,2012,tt2084005,Nicolas Wadimoff,"('Laurent Capelluto', 'Stipe Erceg', 'Natacha Koutchoumov', 'Karine Guignard')",6.6
The Exquisite Corpse Project,2012,tt2093256,Ben Popik,"('Caleb Bark', 'Megan Raye Manzi', 'Julia Frey', 'Trevor Williams')",6.4
Kaafiron Ki Namaaz,2013,tt3095248,Ram Ramesh Sharma,"('Alok Chaturvedi', 'Chandra Shekhar Dutta', 'Joydip Mukhopadhyay', 'Megh Pant')",6.9
Tigers,2014,tt3004774,Danis Tanovic,"('Emraan Hashmi', 'Geetanjali Thapa', 'Danny Huston', 'Khalid Abdalla')",7.2
Plush,2013,tt2226519,Catherine Hardwicke,"('Emily Browning', 'Xavier Samuel', 'Cam Gigandet', 'Dawn Olivieri')",5.2
Scarred,2013,tt2678412,Gareth Fient,"('Connor Paganini', 'Sue Jackson', 'Danny Howard', 'Joe Taylor')",7.8
Pita,2012,tt2811810,Masud Akhond,"('Masud Akhond', 'Jayanto Chattopadhyay', 'Rafikul Islam', 'Kalyan Koraya')",6.9
Tash Force,2012,tt1688701,Michael Booth,"('Mark Woodward', 'Ian Wiggins', 'Neil Adams', 'Darren Bedson')",7.9
Lincoln,2012,tt0443272,Steven Spielberg,"('Daniel Day-Lewis', 'Sally Field', 'David Strathairn', 'Joseph Gordon-Levitt')",7.3
Alistair1918,2015,tt5090636,Annie K. McVey,"('Guy Birtwhistle', 'Tom Cano', 'Bonnie Hallman', 'Annie K. McVey')",5.8
Back in the Day,2014,tt2246887,Michael Rosenbaum,"('Morena Baccarin', 'Michael Rosenbaum', 'Mike Hagerty', 'Mikaela Hoover')",5
Killers,2014,tt2409300,Kimo Stamboel,"('Timo Tjahjanto', 'Kazuki Kitamura', 'Oka Antara', 'Rin Takanashi', 'Luna Maya')",6.4
The Steps,2015,tt3801372,Andrew Currie,"('Emmanuelle Chriqui', 'James Brolin', 'Jason Ritter', 'Gabrielle Miller')",6
Diego Star,2013,tt2665182,Frédérick Pelletier,"('Issaka Sawadogo', 'Chloé Bourgeois', 'Yassine Fadel', 'Nicole-Sylvie Lagarde')",6.7
Zubaan,2015,tt3776484,Mozez Singh,"('Vicky Kaushal', 'Sarah Jane Dias', 'Raaghavv Chanana', 'Manish Chaudhari')",6.1
Giraffada,2013,tt3132086,Rani Massalha,"('Saleh Bakri', 'Laure de Clermont-Tonnerre', 'Ahmad Bayatra', 'Mohammad Bakri')",6.3
The Pine Overcoat,2013,tt3228298,Geoff Perez,"('Bryan Schultz', 'Warren Bub', 'Carmine Cantore', 'Mike Corozine', 'Chris Devery')",7.7
Open Five 2,2012,tt2015457,Kentucker Audley,"('Kentucker Audley', 'David Behl', 'Elizabeth Behl', 'Walker Behl')",6.2
Dr. Cabbie,2014,tt2831404,Jean-François Pouliot,"('Vinay Virmani', 'Adrianne Palicki', 'Kunal Nayyar', 'Lillete Dubey')",6
This Is Where We Live,2013,tt2472956,Josh Barrett,"('Marc Menchaca', 'Christine Bruno', 'Barry Corbin', 'Carolyn Gilroy', 'Ron Hayden')",7.5
Scarecrowd,2015,tt4866056,George Nevada,"('Fabrizio Occhipinti', 'Gabrielle Bergère', 'Antony Ferry', 'Karen Lynn')",5.7
Open Vacancy,2012,tt1831726,Patrick Jerome,"('Kenneth Siddons', 'Larry Holden', 'William Ayers', 'Corina Bucur')",5.1
Breathe Umphefumlo,2015,tt4071936,Mark Dornford-May,"('Mhlekazi Mosiea', 'Busisiwe Ngejane', 'Pauline Malefane', 'Sifiso Lupuzi')",6.7
Sidewalk Traffic,2015,tt2616448,Anthony L. Fisher,"('Heather Matarazzo', 'Erin Darke', 'Samm Levine', 'Shamika Cotton')",6.2
In the Morning,2014,tt2380009,Nefertite Nguvu,"(""De'Adre Aziza"", 'Emayatzy Corinealdi', 'Hoji Fortuna', 'Kim Hill')",7.9
La settima onda,2015,tt7738732,Massimo Bonetti,"('Francesco Montanari', 'Valeria Solarino', 'Alessandro Haber', 'Antonino Iuorio')",-
The Nightclub Days,2012,tt0871891,Declan Reynolds,"('Daniel Angelus', 'Thomas Bennett', 'Louise Bird', 'Barry Browne')",5.7
Standing Up,2013,tt1905042,D.J. Caruso,"('Chandler Canterbury', 'Annalise Basso', 'Radha Mitchell', 'Val Kilmer')",6.8
Wedding Doll,2015,tt4794512,Nitzan Gilady,"('Moran Rosenblatt', 'Assi Levy', 'Roy Assaf', 'Mili Avital')",6.5
The Angels' Share,2012,tt1924394,Ken Loach,"('Paul Brannigan', 'John Henshaw', 'Roger Allam', 'Gary Maitland')",7
Hit and Miss,2013,tt5527442,Robert James,"('Robert James', 'David Mario Garcia', 'Mary Simmons', 'Arakelyan Miran')",6.3
Frozen,2013,tt2294629,Chris Buck,"('Jennifer Lee', 'Kristen Bell', 'Idina Menzel', 'Jonathan Groff', 'Josh Gad')",7.4
What If,2013,tt2375761,Hari Mahesh,"('Marcia L. Chun', 'Nick Corvello', 'Billynaire Cruz', 'Raymond C. Duval')",5.2
Sand Dollars,2014,tt3958098,Israel Cárdenas,"('Laura Amelia Guzmán', 'Geraldine Chaplin', 'Yanet Mojica', 'Ricardo Ariel Toribio', 'Bernard Bizel')",5.9
Ratherman,2012,tt8730732,Lisandro Boccacci,"('Lisandro Boccacci', 'Miles Roper', 'Jim Runyan')",8.5
Merry Riana: Mimpi Sejuta Dolar,2014,tt4848404,Hestu Saputra,"('Chelsea Islan', 'Dion Wiyoko', 'Kimberly Ryder', 'Ferry Salim')",6.6
Rose,2012,tt2005331,Kemal Yildirim,"('Helen Clifford', 'Mike Mitchell', 'Patrick Regis', 'Chelsea Impey')",6.8
Life Inside Out,2013,tt2543508,Jill D'Agnenica,"('Maggie Baird', ""Finneas O'Connell"", 'Lori Nasso', 'David Cowgill')",6.5
Mooirivier,2015,tt3661802,Rene van Rooyen,"('Tim Theron', 'Tim Theron', 'Anel Alexander', 'Nadia Beukes', 'Hykie Berg')",6.3
Lego Minecraft Movie,2015,tt13504668,Patryk Wawer,"('Monica Ochea', 'Patryk Wawer')",8.4
Never My Love,2014,tt3221480,Matt Amato,"('Sheryl Lee', 'Jay R. Ferguson', 'Grace Zabriskie', 'Grant Leuchtner')",7.6
Dead Man Working,2013,tt1832932,L.E. Salas,"('Erik Wolfe', 'Keelin McCool', 'Steven Schlozman', 'Noam Chomsky')",5.2
Goth Chylde: Re-Creation Begins,2012,tt2498730,John Spignesi,"(""John De'Priest Anthony"", 'Katie Aldhizer', 'Elisa Santamaria', 'Robert Youngren')",5.9
"Joshua Tree, 1951: A Portrait of James Dean",2012,tt1705113,Matthew Mishory,"('James Preston', 'Dan Glenn', 'Clare Grant', 'Erin Daniels')",6.1
How the Sky Will Melt,2015,tt3570908,Matthew Wade,"('Sara Lynch', 'Annika Karlsen', 'Scott Alonzo', 'Michael Webster')",6.3
A Star Is Stillborn,2014,tt3722262,Christopher Wesley Moore,"('Christopher Wesley Moore', 'Nina Scholl', 'Mariangelica Velasquez', 'Kevin C. Johnson')",8.1
The Current,2014,tt3532976,Nikita Zubarev,"('B. Bradenton Harper', 'Quintin Walker', 'Chaos Bebault', 'Susan Brava')",5
Palace Living,2013,tt2102504,Zack Ordynans,"('Tom Roy', 'Rebecca Kush', 'Alyssa Mann', 'Jason Daniel Siegel')",8.6
Street Fight,2012,tt2403003,Graeme Noble,"('John-William Noble', 'Graeme Noble', 'Liana Giugulea', 'Jacqueline Fulton', 'John McIntosh')",7.4
If I Stay,2014,tt1355630,R.J. Cutler,"('Chloë Grace Moretz', 'Mireille Enos', 'Jamie Blackley', 'Joshua Leonard')",6.7
Dark Tourist,2012,tt1719068,Suri Krishnamma,"('Melanie Griffith', 'Michael Cudlitz', 'Pruitt Taylor Vince', 'Suzanne Quast')",5
The Husband,2013,tt2565650,Bruce McDonald,"('Maxwell McCabe-Lokos', 'Sarah Allen', 'Bertrand Lloyd McCabe-Lokos', 'Rothaford Gray')",6
We Are Strangers,2014,tt3237144,Sean Weiner,"('Stacy Antoville', 'Kelsey Bailey', 'Liz Calvert', 'Jennifer Case')",7.6
Ghosthunters: On Icy Trails,2015,tt3711622,Tobi Baumann,"('Anke Engelke', 'Milo Parker', 'Bastian Pastewka', 'Karoline Herfurth')",5.2
Don Quixote,2015,tt3954876,David Beier,"('Dave Dorsey', 'Mahin Ibrahim', 'Austin Kolodney', 'Will Lowell', 'Drue Metz', 'Brandon Somerhalder', 'Alana Waksman', 'Jon YonKondy', 'Xu Zhang', 'Carmen Argenziano', 'Horatio Sanz', 'Luis Guzmán', 'Vera Cherny')",5.2
The Mystery of Mazo de la Roche,2012,tt2338329,Maya Gallus,"('Deborah Hay', 'Jordyn Negri', 'Severn Thompson')",7.5
Rise of the Undead,2013,tt2805110,Nicholas Woltersdorf,"('Emma Walker', 'Dietrich Hanson', 'Nathaniel Walker', 'Nicholas Woltersdorf')",5.6
Hal,2013,tt2573198,Ryôtarô Makihara,"('Yoshimasa Hosoya', 'Yôko Hikasa', 'Mamoru Miyano', 'Tamio Ôki')",6.7
How to Make Movies at Home,2012,tt2370548,Morgan Nichols,"('Joe Foster', 'Oded Gross', 'Elizabeth Lardie', 'Erik Moody')",8.7
In the Gray,2012,tt1265598,Rob Holloway,"('George Katt', 'Lee Arenberg', 'Chad Lindberg', 'Martin Klebba')",6.1
Migrante,2012,tt2170508,Joel Lamangan,"('Jodi Sta. Maria', 'Allen Dizon', 'Adrian Alandy', 'Rich Asuncion')",7.4
The Fortune Theory,2013,tt2375627,Aldo Filiberto,"('Evan Williams', 'Sarah Noble Peck', 'Eddie Rouse', 'John Terry')",6.2
What We Can't Have,2014,tt3087026,Thomas Hennessy,"('Eric Lauritzen', 'Miles Chumley', 'Aaron Burt', 'Sophie Bell')",7
Last Passenger,2013,tt1858481,Omid Nooshin,"('Ridoin El Aissati', 'Dougray Scott', 'Kara Tointon', 'Iddo Goldberg', 'David Schofield')",5.7
Pleased to Meet You,2012,tt2483680,Johanna Thalmann,"('Severin Winzenburg', 'Tommy Bertelsen', 'Marita Gomsrud', 'Morgan Krantz', 'Josh Schell')",6
Everybody Gets Screwed Here,2015,tt2612138,Satavisha Bose,"('Cyrus Khambata', 'Heerok Das', 'Asxem Dlean', 'Sandeep Ghosh', 'Shahruk Khan')",7.7
#Lucky Number,2015,tt2538204,Brendan Gabriel Murphy,"('Tom Pelphrey', 'Natalie Hall', 'Method Man', 'Malcolm Goodwin')",5
The Maddening Descent,2013,tt2547204,Evan Cook,"('Graham Klebba', 'Aidan Klebba', 'Justin Wheelon', 'Sarah Weston')",6.9
Random 11,2015,tt1985187,Tony Sebastian Ukpo,"('Haruka Abe', 'Junichi Kajioka', 'Vera Chok', 'Lucy Bruegger')",6.2
Cirque du Soleil: Worlds Away,2012,tt1792647,Andrew Adamson,"('Erica Linz', 'Igor Zaripov', 'Lutz Halbhubner', 'John Clarke')",6.7
The Most Fun You Can Have Dying,2012,tt1866269,Kirstin Marcon,"('Matt Whelan', 'Roxane Mesquida', 'Pana Hema Taylor', 'Matthew J. Saville')",6.2
Logos,2013,tt2146816,Michael Sorokorensky,"('Sara Alcorn', 'Ted Carr', 'Nick Chong', 'Mohit Dhawan')",7.2
Paranormal Adoption,2012,tt2316959,Carl Watts,"('Piper Watts', 'Marina Lyon', 'William Morse', 'Billy Badd')",6.7
Come ti vorrei: As I'd Like You to Be,2015,tt4634446,Giorgio Molteni,"('Giovanni Maria Buzzatti', 'Max Canevari', 'Evelyn Crivellari', ""Marco Giacinto D'Aquino"")",5.1
"Hello, My Name Is Frank",2015,tt3163080,Dale Peterson,"('Garrett M. Brown', 'Rachel DiPillo', 'Mary Kate Wiles', 'Hayley Kiyoko')",6
A Letter for Joe,2013,tt3248978,De Miller,"('Evan Schwalb', 'Gena Gale Burghoff', 'Jeff Wise', ""Rey'Von Miller"")",6.3
Astro: An Urban Fable in a Magical Rio de Janeiro,2012,tt2323954,Paula Trabulsi,"('Alexandra Dahlström', 'Verônica Debom', 'Regina Duarte', 'Odilon Wagner')",5.4
The Crucible,2014,tt4156348,Yaël Farber,"('Robert Delamere', 'Richard Armitage', 'Harry Attwell', 'Samantha Colley', 'Marama Corlett')",9.1
Drunken Butterflies,2014,tt3528280,Garry Sykes,"('Leanne Rutter', 'Amanda Sarah Hodgson', 'Katie Quinn', 'Lucy-Jayne Kelly')",7.4
Tad: The Lost Explorer,2012,tt1764625,Enrique Gato,"('Óscar Barberán', 'Michelle Jenner', 'José Mota', 'José Corbacho')",5.9
Journey,2012,tt2186126,Malachi Roth,"('Theodore Bouloukos', 'Andrew Belcher', 'Jonathan Donahue', 'Kim Emerson')",9.2
Lost in the Living,2015,tt4539726,Robert Manson,"('Tadhg Murphy', 'John Kelly', 'Ian McFarlane', 'Roy Duffy')",6.8
Till We Meet Again,2015,tt2461340,Bank Tangjaitrong,"('Johan Matton', 'Linnea Larsdotter', 'Emrhys Cooper', 'Astrea Campbell-Cobb')",5.7
Regular Show: The Movie,2015,tt4920274,J.G. Quintel,"('J.G. Quintel', 'William Salyers', 'Sam Marin', 'Mark Hamill')",7.4
Woodlawn,2015,tt4183692,Andrew Erwin,"('Jon Erwin', 'Caleb Castille', 'Sean Astin', 'Jon Voight', 'C. Thomas Howell')",6.4
Sons of the City,2014,tt3508258,Marcus Richardson,"('Howard Brown Baker', 'Dior Brown', 'Donnis Collins', 'Duane Dixon')",7.1
The Ungovernable Force,2015,tt3628704,Paul McAroni,"('Tom Kenny', 'Lloyd Kaufman', 'Debbie Rochon', 'Tony Moran')",6.4
Wolf Warrior,2015,tt3540136,Jing Wu,"('Jing Wu', 'Nan Yu', 'Dahong Ni', 'Kevin Lee')",5.3
Chef,2014,tt2883512,Jon Favreau,"('Jon Favreau', 'Robert Downey Jr.', 'Scarlett Johansson', 'Dustin Hoffman')",7.3
Seoul Mates,2014,tt4170288,Nash Ang,"('Ji Soo', 'RC Eusebio', 'Nash Ang', 'Liz Cha')",6.4
Nate & Margaret,2012,tt1776252,Nathan Adloff,"('Natalie West', 'Tyler Ross', 'Conor McCahill', 'Gaby Hoffmann')",6.2
Eito Prem,2015,tt5295432,Sohel Arman,"('Shakib Khan', 'Afsana Ara Bindu', 'Shahiduzzaman Selim', 'Amit Hasan')",7.8
I Think My Babysitter's an Alien,2015,tt4765902,R.L. Scott,"('Sabrina Bryan', 'Jearnest Corchado', 'Matt Cornett', 'Louis Dezseran')",5.1
"3, 2, 1... Frankie Go Boom",2012,tt1772271,Jordan Roberts,"('Charlie Hunnam', ""Chris O'Dowd"", 'Lizzy Caplan', 'Chris Noth')",5.9
Whitefire,2013,tt2602256,Michael Mason,"('Michael Mason', 'Alyse Verbane', 'Thomas Ferranti', 'Brian Grandis')",7.5
Being Flynn,2012,tt0455323,Paul Weitz,"('Paul Dano', 'Robert De Niro', 'Julianne Moore', 'Olivia Thirlby')",6.4
A Brand New You,2014,tt2166226,Kathryn Palmateer,"('Shawn Whitney', 'Elizabeth Whitmere', 'Manuel Rodriguez-Saenz', 'Vanessa Burns', 'Edsson Morales')",6.7
