Title,Year,Movie ID,Director,Stars,Votes
The Local,2008,tt1024219,Dan Eberle,"('Dan Eberle', 'Maya Ferrara', 'Karl Herlinger', 'Beau Allulli')",5.6
The Death of Poe,2006,tt0430001,Mark Redfield,"('Mark Redfield', 'Kevin G. Shinnick', 'Jennifer Rouse', 'Tony Tsendeas')",6.1
In and Out of Planet Earth,2008,tt1230378,Nick Peterson,"('Dolly di Rosso', 'Jenia Emmanuelle', 'Alex Hall', 'Mark Joseph')",6.8
Berlin '36,2009,tt1298540,Kaspar Heidelbach,"('Karoline Herfurth', 'Sebastian Urzendowsky', 'Axel Prahl', 'Robert Gallinowski')",6.3
No Rules,2005,tt0446010,Gerry Anderson,"('Randy Couture', ""David 'Shark' Fralick"", 'Don Frye', 'Frank Shamrock')",7
Fucking Different Tel Aviv,2009,tt1362076,Stephanie Abramovich,"('Avital Barak', 'Hila Ben Baruch', 'Yossi Brauman', 'Eyal Bromberg', 'Sie Gal', 'Yair Hochner', 'Eran Koblik Kedar', 'Sivan Levy', 'Yasmin Max', ""Nir Ne'eman"", 'Ricardo Rojstaczer', 'Anat Salomon', 'November Wanderin', 'Elad Zakai', 'Yossi Almong', 'Roii Amoya', 'Uri Avrahami', 'Ran Chai Bar-zvi')",6.3
Half Empty,2006,tt0762101,Robert Peters,"('Robert Peters', 'Mareike Fell', 'Marek Harloff', 'Bela B.')",6.7
Nu.,2006,tt0891338,Jan-Willem van Ewijk,"('Brigitte Baladié', 'Matthijs Bourdrez', 'Arisha de Waal', 'Ramin Ghiasy')",6.8
Roadrunner United: The Concert,2008,tt1566388,Pierre Lamoureux,"('Greg Kaplan', 'Evan Seinfeld', 'Billy Graziadei', 'Andreas Kisser', 'Dino Cazares')",8.6
Elite Squad,2007,tt0861739,José Padilha,"('Wagner Moura', 'André Ramiro', 'Caio Junqueira', 'Milhem Cortaz')",8
Kenny,2006,tt0822389,Clayton Jacobson,"('Shane Jacobson', 'Travis Golland', 'Chris Davis', 'Alf Scerri')",7.2
Om Gud vill,2006,tt0495116,Amir Chamdin,"('Erik Eger', 'Nina Persson', 'Amir Chamdin', 'Julia Alenius', 'Emil Almén')",6.1
Sandwich,2006,tt0430202,Anees Bazmee,"('Govinda', 'Raveena Tandon', 'Mahima Chaudhry', 'Mohnish Behl')",5.5
Confessions of a Thug,2005,tt0384096,Daron Fordham,"('Daron Fordham', 'John Martino', 'Alvetta Smith', 'The Lady of Rage')",6.1
"To nie tak jak myslisz, kotku",2008,tt1267831,Slawomir Krynski,"('Katarzyna Figura', 'Jan Frycz', 'Malgorzata Buczkowska', 'Jacek Borusinski')",5.4
Jetsam,2007,tt0830575,Simon Welsford,"('Alex Reid', 'Shauna Macdonald', 'Jamie Draven', 'Cal MacAninch')",6.8
The Reality Trap,2005,tt0368673,Michael Bergmann,"('Kevin Stapleton', 'Bonnie Loren', 'David Hedison', 'Hedy Burress')",5.4
The God Project,2008,tt1352710,Javier Calderon,"('Tiffany C. Adams', 'Eric Bashore', 'Troy Brenna', 'Javier Calderon')",8.3
Page 3,2005,tt0443708,Madhur Bhandarkar,"('Jay Dev Banerjee', 'Konkona Sen Sharma', 'Atul Kulkarni', 'Sandhya Mridul', 'Tara Sharma')",7.3
The Best Bar in America,2009,tt1388390,Damon Ristau,"('Eric W. Ristau', 'David Ackroyd', 'John Ansotegui', 'Gregory T. Collett', 'Roger Hedden')",7.1
Rigodon,2005,tt0479990,Sari Raissa Lluch Dalena,"('Keith Sicat', 'Joel Torre', 'Arthur Acuña', 'Chin Chin Gutierrez', 'Stéphanie Ruaux')",8.1
Farm Girl in New York,2007,tt0972805,J. Robert Spencer,"('Jeffrey Schecter', 'Joshua Wade', 'Allison Munn', 'J. Robert Spencer')",5.3
Blackspot,2008,tt1273200,Ben Hawker,"('Hamish Brown', 'Joe Dunckley', 'Luke Hawker', 'Camille Keenan')",6.2
Mitsein,2009,tt0344074,Aparna Malladi,"('Smriti Mishra', 'Namrata Singh Gujral', 'Amit Garg', 'Rupinder Nagra')",7.8
Netaji Subhas Chandra Bose: The Forgotten Hero,2005,tt0349878,Shyam Benegal,"('Vinay Anand', 'Ila Arun', 'Pankaj Berry', 'Nicolas Chagrin')",7.6
Heroes in the Sky,2007,tt1413188,Engelbert Grech,(),5.6
A Heavenly Vintage,2009,tt0954544,Niki Caro,"('Jérémie Renier', 'Keisha Castle-Hughes', 'Vania Vilers', 'Eric Godon')",5.6
Mary and Max,2009,tt0978762,Adam Elliot,"('Toni Collette', 'Philip Seymour Hoffman', 'Eric Bana', 'Barry Humphries')",8.1
The Exorcism of Emily Rose,2005,tt0404032,Scott Derrickson,"('Laura Linney', 'Tom Wilkinson', 'Shohreh Aghdashloo', 'Campbell Scott')",6.7
The Darwin Awards,2006,tt0428446,Finn Taylor,"('Joseph Fiennes', 'Winona Ryder', 'David Arquette', 'Ty Burrell')",5.9
Casanova's Last Stand,2007,tt0962756,Mark Murphy,"('David Acton', 'Armand Assante', 'Patrick Bergin', 'Stefan Booth')",7.1
5 dienu avantiura,2008,tt1356698,Gerry Pavloff,"('Anzela Aleksandrovic', 'Ingrida Bertasiute', 'Polina Borisova', 'Ieva Cerniauskaite')",5
Night at the Museum,2006,tt0477347,Shawn Levy,"('Ben Stiller', 'Carla Gugino', 'Ricky Gervais', 'Dick Van Dyke')",6.4
Invincible,2006,tt0445990,Ericson Core,"('Mark Wahlberg', 'Greg Kinnear', 'Elizabeth Banks', 'Kevin Conway')",7
A Previous Engagement,2008,tt0411234,Joan Carr-Wiggin,"('Juliet Stevenson', 'Tchéky Karyo', 'Daniel Stern', 'Valerie Mahaffey')",5.7
Inside,2006,tt0425132,Jeff Mahler,"(""Nicholas D'Agosto"", 'Cheryl White', 'Kevin Kilner', 'Leighton Meester')",5.3
Wah Do Dem,2009,tt1506990,Ben Chace,"('Sam Fleischner', 'Kevin Bewersdorf', 'Sean Bones', 'Carl Bradshaw', 'Mark Gibbs')",6.5
Grand Festival,2006,tt0982876,Biju Viswanath,"('Ashwath Bhatt', 'Shruthi Gupta', 'Danish Iqbal', 'Rajendra Paayeel')",8.4
"Inju, la bête dans l'ombre",2008,tt0818110,Barbet Schroeder,"('Benoît Magimel', 'Lika Minamoto', 'Shun Sugata', 'Maurice Bénichou')",5.5
Boy s tenyu,2005,tt0415678,Aleksey Sidorov,"('Denis Nikiforov', 'Elena Panova', 'Andrey Panin', 'Ivan Makarevich')",5.9
Automatic,2005,tt0445927,Jonathan Walls,"('Jamie Anne Allman', 'Jennifer Ferguson', 'Brandy Howard', ""Sean O'Bryan"")",5.7
Photo Manipulation,2008,tt1395057,Todd Langseth,"('Michael Mast', 'Jessica Mulvogue', 'Shant Sarkissian', 'Tanya Major')",5.9
Belonging to Laura,2009,tt1441997,Karl Golden,"('Aisling Bea', 'Kelly Gough', 'Gerard McCarthy', 'Brendan McCormack')",7.6
Beaten to a Pulp,2008,tt1320090,Craig J. McIntyre,"('Trevi Williams', 'Michael Adrian Palermo', 'Jack Spralja', 'Randy Tobin')",5.4
Anamorph,2007,tt0497323,Henry Miller,"('Willem Dafoe', 'Scott Speedman', 'Don Harvey', 'James Rebhorn')",5.4
Law Abiding Citizen,2009,tt1197624,F. Gary Gray,"('Gerard Butler', 'Jamie Foxx', 'Leslie Bibb', 'Colm Meaney')",7.4
On Broadway,2007,tt0796339,Dave McLaughlin,"('Joey McIntyre', 'Eliza Dushku', ""Mike O'Malley"", 'Sean Lawlor')",6
Inside a Change,2009,tt1207946,Rik Cordero,"('Ephraim Benton', 'Karen Chilton', 'Donté Bonner', 'Darrell Vanterpool')",7.4
Welcome to Earth,2005,tt0431464,Michael Mongillo,"('Tina Angelillo', 'Kate Asmuth', 'Dick Boland', 'Joanna Bonaro')",6.9
Razmetka,2007,tt1696185,Yuliya Kolesnik,"('Aleksey Filimonov', 'Darya Nosik', 'Elena Morozova', 'Stephan Hudson')",7.1
La Mission,2009,tt1200272,Peter Bratt,"('Benjamin Bratt', 'Alex Hernandez', 'Christopher Borgzinner', 'Jeremy Ray Valdez')",7
TapeWorm,2009,tt1458624,Brian Hirschbine,"('Carson Buchanan', 'John Evans', 'J.C. Howe', 'Brandon Hursell')",6
The Sky Has Fallen,2009,tt1316078,Doug Roos,"('Carey MacLaren', 'Laurel Kemper', 'Cory Knisely', 'Grant Anstine')",6
Mystery Team,2009,tt1237838,Dan Eckman,"('Donald Glover', 'D.C. Pierson', 'Dominic Dierkes', 'Aubrey Plaza')",6.6
Ultimatum,2009,tt1419707,Matt Lasky,"('Dead Dog', 'Brahm Gallagher', 'Matt Lasky')",6.6
Light of Olympia,2008,tt1137438,San Wei Chan,"(""Joey D'Auria"", 'Phyllis Diller', 'Tom Gibis', 'Dave Mallow')",6.6
The Paralyzing Agent,2009,tt1339144,Gene Greenlees,"('Michael Anderson', 'Patrick Barrilleaux', 'Carlie Bass', 'Robert Blanchard')",6.2
The Animation Show 4,2008,tt1319554,Stefan Müller,"('Luis Nieto', 'PES', 'Bill Plympton', 'Corky Quakenbush', 'Georges Schwizgebel', 'Joel Trussell', 'Matthew Walker')",7.2
Splice,2009,tt1017460,Vincenzo Natali,"('Adrien Brody', 'Sarah Polley', 'Delphine Chanéac', 'Brandon McGibbon')",5.8
Aspects of Love,2005,tt0287927,Gale Edwards,"('Sarah Brightman', 'Albert Finney', 'Stefania Rocca')",7.4
Falling Up,2009,tt1084955,David M. Rosenthal,"('Joseph Cross', 'Sarah Roemer', 'Snoop Dogg', 'Rachael Leigh Cook')",5.6
Waking Dreams,2007,tt0871902,Deepika Daggubati,"('Sarath Babu', 'Maurizio Rasti', 'Jamie Elman', 'Danielle Hoover')",7.8
Oh Snap! I'm Trapped in the House with a Crazy Lunatic Serial Killer!,2008,tt1290409,Chris Sinitrope,"('Christian Omari', 'Vanessa Born', 'C. Frederick Secrease', 'Grandison V. Phelps IV')",6.4
The Assassination of Jesse James by the Coward Robert Ford,2007,tt0443680,Andrew Dominik,"('Brad Pitt', 'Casey Affleck', 'Sam Shepard', 'Mary-Louise Parker')",7.5
Joy,2009,tt1075748,Julie Marie Hassett,"('Drew Money', 'Julie Marie Hassett', 'Jennifer Grace Cook', 'Sarah Hassett Jones', 'Evan Boymel')",7.1
Punctured Hope: A Story About Trokosi and the Young Girls' Slavery in Today's West Africa,2009,tt0448093,Bruno Pischiutta,"('Belinda Siamey', 'Ruffy Samuel Quansah', 'Joyce Akagbo', 'Frost Asiedu')",8.1
Finding Amanda,2008,tt0889134,Peter Tolan,"('Matthew Broderick', 'Brittany Snow', 'Maura Tierney', 'Peter Facinelli')",5.5
The Dresden Dolls: In Paradise,2005,tt0810845,Michael Pope,"('The Dresden Dolls', 'Keight Leighn', 'Christopher Lydon', 'Amanda Palmer')",9.1
When I Find Bin Laden,2006,tt0458203,James Bridges,"('Adam Hampton', 'Layton Cannon', 'Cassandra Alexander', 'Clint Cannon')",7.2
Cashback,2006,tt0460740,Sean Ellis,"('Sean Biggerstaff', 'Emilia Fox', 'Michelle Ryan', 'Erica Ellis')",7.1
Spidertron,2008,tt1362499,Carter Soles,"('Amanda A.', 'Chad Afanador', 'Emily Afanador', ""James 'Bushido' Anderson"")",6.7
Little Einsteins: Our Big Huge Adventure,2005,tt2333658,Olexa Hewryk,"('Erica Huang', 'Aiden Pompey', 'Jesse Schwartz', 'Natalia Wojcik')",5.9
Harvest Moon,2007,tt0926085,Brent Nowak,"('Brad Ashten', 'Jennifer Black', 'Karen Corona', 'Sierra Edwards')",5.9
A Giant Awakens,2009,tt1541598,Sylvain Doreau,(),8
Nostalgia,2007,tt0995047,Armand Garabidian,"('Kelli Nordhus', 'Seth Macari', 'Aimée Jeanne Bourgon', 'Dennis Baker')",5.4
Blind Man's Bluff,2005,tt0420982,Aleksey Balabanov,"('Aleksey Panin', 'Dmitriy Dyuzhev', 'Nikita Mikhalkov', 'Sergey Makovetskiy')",7.2
Here Come the Waves: The Hazards of Love Visualized,2009,tt2046099,Guilherme Marcondes,"('Julia Pott', 'Santa-Maria', 'Peter Sluszka', 'Jonathan Wells', 'Meg Grey Wells')",7.9
Trilogia II: I skoni tou hronou,2008,tt0765442,Theodoros Angelopoulos,"('Willem Dafoe', 'Bruno Ganz', 'Michel Piccoli', 'Irène Jacob')",6.5
The President Is Coming,2009,tt1218038,Kunaal Roy Kapur,"('Konkona Sen Sharma', 'Shernaz Patel', 'Shivani Tanksale', 'Anand Tiwari')",6.8
Because I Said So,2007,tt0490084,Michael Lehmann,"('Diane Keaton', 'Mandy Moore', 'Gabriel Macht', 'Tom Everett Scott')",5.6
Smart People,2008,tt0858479,Noam Murro,"('Dennis Quaid', 'Thomas Haden Church', 'Sarah Jessica Parker', 'Elliot Page')",6.1
Premonition,2007,tt0477071,Mennan Yapo,"('Sandra Bullock', 'Julian McMahon', 'Amber Valletta', 'Shyann McClure')",5.9
Geeksters,2006,tt0816505,Dan Walechuk,"('John Marquez', 'Roman Kulczycki', 'Roman Banias', 'Joel Passante')",6.4
A Boy Called Dad,2009,tt1433514,Brian Percival,"('Kyle Ward', 'Ian Hart', 'Louise Delamere', 'Sacha Parkinson')",6.5
My True Self,2008,tt1375307,Rohit Nahata,"('Erin Gray', 'Jerod Edington', 'Ron McCoy', 'Rohit Nahata')",5.2
The Good Heart,2009,tt0808285,Dagur Kári,"('Paul Dano', 'Brian Cox', 'Bill Buell', 'Boði')",6.8
The Good Humor Man,2005,tt0382053,Tenney Fairchild,"('Nathan Stevens', 'Cameron Richardson', 'Jorge Garcia', 'Jason Segel')",5.8
The Other Side of Paradise,2009,tt1277960,Justin D. Hilliard,"('Arianne Martin', 'Jack Elliott', 'Frank Mosley', 'Jodie Moore')",7.3
Jackrabbit Sky,2009,tt0985053,Andrew Bergmann,"('Andrew Bergmann', 'Christopher Lukas', 'Blanche Baker', 'Foster Wilson')",8.6
A Father's Worth,2007,tt0999882,Chuck Kaiton,"('Oto Brezina', 'Jeff Cooper', 'Eloise Germic', 'Steve Germic')",8
33 Griffin Lane,2008,tt0915453,Todd S. Kniss,"('Kelci B. Lowry', 'Will Rothhaar', 'Chris Collins', 'Natalie Dreyfuss')",6.2
Noise,2007,tt0425308,Henry Bean,"('Tim Robbins', 'William Hurt', 'Bridget Moynahan', 'Margarita Levieva')",6.1
?,2008,tt1326929,J.F. Leduc,"('Daniel Giroux', 'Catherine Davis Desneiges', 'Eric Stevens', 'Martin Dansky')",6.1
Kokoda: 39th Battalion,2006,tt0481390,Alister Grierson,"('Jack Finsterer', 'Travis McMahon', 'Simon Stone', 'Luke Ford')",6.1
9 Steps to a New Start,2005,tt0486543,Neil Wagstaff,"('Scott Bailey', 'Sophia Edwards', 'Elena Rose Hanson', 'Clare Isaac')",7.3
Tangled Web,2008,tt1249442,David W. Richardson,"('Rae Becka', 'Austin Herring', 'Jeff Clayton', 'Desiree Markella')",8.3
The Black Facade,2009,tt1356394,Adam Vargas,"('Adam Chinoy', 'Natalie Williams', 'Wolfgang Meyer', 'Lizzie Thrasher')",8.1
Geeta in Paradise,2009,tt1122587,Benny Mathews,"('Parul Bhatia', 'Ishaan Akhtar', 'Zeenat Aman', 'Cristie Blazer')",6.5
Red 71,2008,tt1214113,Patrick Roddy,"('Nathan Ginn', 'Michelle Belegrin', 'Angus Scrimm', 'Josh Marcantel')",7.6
The Karaoke King,2007,tt0466867,Dan Mackler,"('J.J. Ruscella', 'Ken Weiler', 'Anil Kumar', 'Annie Meisels', 'Kevin Gallaher')",8.3
A Lonely Place for Dying,2009,tt1161861,Justin Eugene Evans,"('Michael Scovotti', 'Ross Marquand', 'Michael Wincott', 'James Cromwell')",5.9
Sex and the USA,2008,tt1294211,Jan Wellmann,"('Shayla Beesley', 'Jaime Perkins', 'Gwen Davis', 'Josh Fallon')",6.7
This Is a Business,2006,tt0818534,Tom Stern,"('Nathan Nolan', 'Rick Schiaffo', 'Henry Vega', 'Liz Maccie')",7.6
Ponytail,2009,tt1347182,Jared Jordan,"('Jared Cobb', 'Shan Holleman', 'Brett Jordan', 'Jared Jordan')",5.8
Blood Line,2009,tt1270282,Steve Rahaman,"('Charles Parshley', 'Nigel Harvey', 'Frank Merlino', 'Evan Feldman')",7.7
The Eclipse,2009,tt1346961,Conor McPherson,"('Ciarán Hinds', 'Iben Hjejle', 'Aidan Quinn', 'Billy Roche')",6
Stupa-Man,2008,tt1872847,Mathew Fisher,"('Robert Tye', 'Freddy Holbrook', 'Erin Sennett', 'Sean Lally')",8.1
Shinedown: Live from the Inside,2005,tt3195478,Barry Kerch,"('Shinedown', 'Brent Smith', 'Brad Stewart')",8.3
Mesrine: Public Enemy No. 1,2008,tt0411272,Jacques Mesrine,"('Jean-François Richet', 'Vincent Cassel', 'Ludivine Sagnier', 'Mathieu Amalric', 'Samuel Le Bihan')",7.4
Framework,2007,tt1112680,Kathy Grasso,"('Lisa Benedict', 'Tom Tansey', 'Charlotte Northeast', 'Julie Praetzel')",8.2
Miss Ohio,2009,tt1286748,Gregory Fitzsimmons,"('Samantha Simon', 'Jamison Haase', 'Jackie Geary', 'Jennifer Knox')",7.4
Coopersville,2009,tt1475137,James R. Love,"('Eva Bloomfield', 'Ben Dubash', 'Ryan Hartford', 'David Marcotte')",6.6
The Babysitters,2007,tt0796302,David Ross,"('Lauren Birkell', 'Paul Borghese', 'Chira Cassel', 'Anthony Cirillo')",5.6
This Is Encino,2008,tt1337711,Michael Gemballa,"('Christopher Cortesi', 'Howard Gibson', 'Douglas Turner', 'Damien Midkiff')",7.6
Breathing Room,2006,tt0496254,Ely Mennin,"('Whitney Sneed', 'Adrian Casas', 'Derek Potts', 'Cole Raison')",7.7
Come Hell or Highwater,2008,tt1245710,Todd E. Freeman,"('A.J. Wone', 'Robert Blanche', 'Richard Topping', 'Michael J. Prosser')",5.4
TV Virus,2007,tt0844346,Aaron Lindenthaler,"('Rocio Alvear', 'Casey Biggs', 'Daniel DeAngelo', 'Ellen Eastwood')",7.8
The Urn,2008,tt0835383,Skip Usen,"('Leith M. Burke', 'Fyvush Finkel', 'Stanley Kamel', 'Irwin Keyes')",6.1
The Jinn,2007,tt0775495,Iris Green,"('Hakeem Kae-Kazim', 'Jennifer Ann Massey', 'Gary Cairns', 'Paige La Pierre')",7.1
Kimmy Dora: Kambal sa kiyeme,2009,tt1465495,Joyce Bernal,"('Eugene Domingo', 'Dingdong Dantes', 'Zanjoe Marudo', 'Ariel Ureta')",7.1
Wedding Daze,2006,tt0484877,Michael Ian Black,"('Jason Biggs', 'Isla Fisher', 'Michael Weston', 'Ebon Moss-Bachrach')",5.6
Tabló,2008,tt0398295,Gábor Dettre,"('Zoltán Mucsi', 'Kamilla Fátyol', 'Anna Györgyi', 'Ági Szirtes')",5.3
My Name Is Bruce,2007,tt0489235,Bruce Campbell,"('Bruce Campbell', 'Bruce Campbell', 'Grace Thorsen', 'Taylor Sharpe', 'Ted Raimi')",6.2
Road to the Altar,2009,tt1471248,Annie Lukowski,"('Jaleel White', 'Leyna Weber', 'Tara Ochs', 'Ari Zagaris')",7.8
The Carrot Cake Conversations,2008,tt1316584,Michael Wang,"('Alaric', 'Andrea Fonseka', ""Danielle O'Malley"", 'Adrian Pang')",8
45 R.P.M.,2008,tt1139780,Dave Schultz,"('Jordan Gavaris', 'Michael Madsen', 'Kim Coates', 'August Schellenberg')",6.1
Boys of Summerville,2008,tt0940584,Brooks Benjamin,"('Casey Payne', 'Allison Varnes', 'Wes Murphy', 'Amy Eakins Casterline')",7
Sympathetic Details,2008,tt1188751,Benjamin Busch,"('Ryan Sands', 'Clarke Peters', 'John Doman', 'Marisol Chacin')",8.8
Pittsburgh,2006,tt0419236,Chris Bradley,"('Kyle LaBrache', 'Jeff Goldblum', 'Ed Begley Jr.', 'Illeana Douglas', 'Moby')",6.2
7 Couches,2009,tt1422805,Chris Connolly,"('Marci Adilman', 'Ethan Aronoff', 'Macon Blair', 'Alex Bloom')",6.5
Russian Dolls,2005,tt0409184,Cédric Klapisch,"('Romain Duris', 'Kelly Reilly', 'Audrey Tautou', 'Cécile de France')",7
The Counting House,2007,tt0459239,Carlo Giudice,"('Paolo Marcellini', 'Byron Mann', 'Daniella Kuhn', 'Christo Jivkov', 'Giovanni Capalbo')",5.6
The Boys of Ghost Town,2009,tt1320237,Pablo Veliz,"('Stephanie Acosta', 'Nova Aragon', 'Evie A. Armstrong', 'Vivian Brown')",5.2
The White Massai,2005,tt0436889,Hermine Huntgeburth,"('Nina Hoss', 'Jacky Ido', 'Katja Flint', 'Antonio Prester')",6.4
Strike,2006,tt0440978,Volker Schlöndorff,"('Katharina Thalbach', 'Dominique Horwitz', 'Andrzej Chyra', 'Wojciech Solarz')",6.9
Hoe overleef ik...?,2008,tt1153109,Nicole van Kilsdonk,"('Jolijn van de Wiel', 'Janni Goslinga', 'Stefan de Walle', 'Jesse Straatman')",6
Clear Blue Tuesday,2009,tt1111295,Elizabeth Lucas,"('Bex', 'Julie Danao-Salkin', 'Vedant Gokhale', 'Erin Hill')",5.8
Mixed Doubles,2006,tt0458017,Rajat Kapoor,"('Konkona Sen Sharma', 'Ranvir Shorey', 'Koel Purie', 'Saurabh Shukla')",6.5
Speak of the Devil,2005,tt0396110,Sidney Lexy Plaut,"('Shaky González', 'Shaun Rana', 'Oliver Bjerrehuus', 'Dennis Haladyn', 'Sami Darr', 'Claire Ross-Brown')",6
Book of Blood,2009,tt1169809,John Harrison,"('Jonas Armstrong', 'Sophie Ward', 'Clive Russell', 'Paul Blair')",5.2
Reykjavik-Rotterdam,2008,tt1233576,Óskar Jónasson,"('Baltasar Kormákur', 'Ingvar Sigurdsson', 'Lilja Nótt Þórarinsdóttir', 'Þröstur Leó Gunnarsson')",6.7
Porkchop and a Glass of Water,2006,tt1041825,Rafael Diaz-Wagner,"('Rafael Diaz-Wagner', 'Oscar A. Diaz', 'Marco Torres', 'Oscar Rodriguez')",8.7
The Road,2009,tt0898367,John Hillcoat,"('Viggo Mortensen', 'Charlize Theron', 'Kodi Smit-McPhee', 'Robert Duvall')",7.2
The Darjeeling Limited,2007,tt0838221,Wes Anderson,"('Owen Wilson', 'Adrien Brody', 'Jason Schwartzman', 'Amara Karan')",7.2
All Screwed Up,2009,tt0972759,Neil Stephens,"('Chyna Layne', 'Jake Waldman', 'Allison Carter Thomas', 'Chris Bashinelli')",5
Ça rend heureux,2006,tt0875049,Joachim Lafosse,"('Fabrizio Rongione', 'Kris Cuppens', 'Catherine Salée', 'Mariet Eyckmans')",6.5
Taxi Dance,2009,tt1474556,Kami Zargham,"('Natalie Burn', 'Liliya Czarina', 'Jennifer Diaz', 'Pamela Dickerson')",7.6
Centochiodi,2007,tt0985597,Ermanno Olmi,"('Raz Degan', 'Luna Bendandi', 'Andrea Lanfredi', 'Amina Syed')",6.3
Mr. Blue Sky,2007,tt0852984,Sarah Gurfield,"('Chaney Kley', 'Richard Karn', 'Mary Kate Schellhardt', 'Nancy Rita Wolfe')",7.4
Hairspray,2007,tt0427327,Adam Shankman,"('John Travolta', 'Queen Latifah', 'Nikki Blonsky', 'Michelle Pfeiffer')",6.7
Schoof,2008,tt1340466,Giuseppe Andrews,"('Giuseppe Andrews', 'Karen Bo Baren', 'Walt Dongo', 'Miles Dougal')",7.6
An American Crime,2007,tt0802948,Tommy O'Haver,"('Elliot Page', 'Hayley McFarland', 'Nick Searcy', 'Romy Rosemont')",7.2
Stuck Like Chuck,2009,tt1326869,Jerry Cavallaro,"('Joe Moran', 'Jocelyn DeBoer', 'Patrick McColley', 'Lloyd Kaufman')",6.6
The Time Traveler's Wife,2009,tt0452694,Robert Schwentke,"('Eric Bana', 'Rachel McAdams', 'Ron Livingston', 'Michelle Nolden')",7.1
Starter for 10,2006,tt0477095,Tom Vaughan,"('James McAvoy', 'Alice Eve', 'Rebecca Hall', 'Joseph Friend')",6.7
Bernard and Doris,2006,tt0470732,Bob Balaban,"('Susan Sarandon', 'Ralph Fiennes', 'Peter Asher', 'Don Harvey')",6.5
Caught Off Tard,2006,tt0850264,Joseph Basile,"('Joseph Basile', 'Cathy Cobb', 'Arielle Sutka', 'Don Weary')",7.4
My Apocalypse,2008,tt0119970,Chris LaMont,"('Corin Nemec', 'Bruce Weitz', 'Nancy Allen', 'John de Lancie')",5.9
Artois the Goat,2009,tt1292643,Cliff Bogart,"('Kyle Bogart', 'Mark Meir', 'Sydney Andrews', 'Stephen Taylor Fry', 'Dan Braverman')",6.1
Race,2008,tt1079972,Peter Coyote,"('Gloria Allred', 'Hira Ambrosino', 'Diego Calderón', 'Amy Chaffee')",7.2
Give 'em Hell Malone,2009,tt1258137,Russell Mulcahy,"('Thomas Jane', 'Ving Rhames', 'Elsa Pataky', 'French Stewart')",5.8
The Killing Boys,2009,tt1500215,Eugene Garcia,"('Gian Carlo Biferali', 'Soula Drakakis', 'Stanley Kunicki', 'George Papadakis')",5.4
Sukiyaki Western Django,2007,tt0906665,Takashi Miike,"('Hideaki Itô', 'Kôichi Satô', 'Quentin Tarantino', 'Masanobu Andô')",6.1
America the Mental,2008,tt1397018,Tee Brennan,"('Pat Rigby', 'Tee Brennan', 'Richard Cunningham III', 'Vito Tumbarello')",7.6
The Good Shepherd,2006,tt0343737,Robert De Niro,"('Matt Damon', 'Angelina Jolie', 'Robert De Niro', 'Alec Baldwin')",6.7
Presque Isle,2008,tt0826608,Rob Nilsson,"('Kieron McCartney', 'Robert Viharo', 'Michael Edo Keane', 'Kara McCartney')",7.7
But Jenny You're from Vegas,2009,tt1557169,Jerome Leyba,"('Henry Valdez', 'Crystal Starlight', 'Roberto Codato', 'Lane Simpson')",8.2
Màscares,2009,tt1267321,Elisabet Cabeza,"('Esteve Riambau', 'Josep Maria Pou', 'Maria Araujo', 'Calixto Bieito', 'Richard France')",7.3
Kurtlar Vadisi: Irak,2006,tt0493264,Serdar Akar,"('Necati Sasmaz', 'Billy Zane', 'Ghassan Massoud', 'Bergüzar Korel')",5.6
Less Adolescent,2009,tt1521010,Lee Galea,"('Scott Middleton', 'Charlotte Usher', 'Julianne Eveleigh', 'Nicola Eveleigh')",6.1
Daiteiden no yoru ni,2005,tt0468705,Takashi Minamoto,"('Tsuyoshi Abe', 'Chikage Awashima', 'Tomoyo Harada', 'Kanata Hongô')",6.8
The Damned United,2009,tt1226271,Brian Clough,"('Tom Hooper', 'Colm Meaney', 'Henry Goodman', 'David Roper', 'Jimmy Reddington')",7.5
Lucky Miles,2007,tt0452644,Michael James Rowland,"('Kenneth Moraleda', 'Rodney Afif', 'Srisacd Sacdpraseuth', 'Don Hany')",7.1
Familiar Strangers,2008,tt0914845,Zackary Adler,"('Shawn Hatosy', 'DJ Qualls', 'Tom Bower', 'Nikki Reed')",5.6
Wake,2009,tt0960097,Ellie Kanner,"('Bijou Phillips', 'Ian Somerhalder', 'Jane Seymour', 'Danny Masterson')",5.5
Morning Song Way,2006,tt0801515,Charles Howard Thomas,"('Jeff S. Anderson', 'Glenda Bean', 'Chris Bookless', 'Brian Hall')",8.1
"Hank, Aaron and the Alien from Outer Space",2009,tt1815733,Daniel Yost,"('Todd A. Robinson', 'Eric Martin Reid', 'Delilah Anderson', 'Ally Remington')",5.6
Mahathma,2009,tt1579625,Krishna Vamsi,"('Meka Srikanth', 'Bhavana', 'Charmme Kaur', 'Jayaprakash Reddy')",5.8
Dusk,2008,tt1094588,Kyle Hodgkinson,"('Laura Bailey', 'Eduardo DeLeon', 'Bruce DuBose', 'GiGi Erneta')",7.5
Injury Slight... Please Advise,2008,tt1370745,Josh Baxter,"('Norlan Alvarez', 'Clayton Bowman', 'Ronny Castillo', 'Osman Crisanto')",5.8
The Prestige,2006,tt0482571,Christopher Nolan,"('Christian Bale', 'Hugh Jackman', 'Scarlett Johansson', 'Michael Caine')",8.5
