Title,Year,Movie ID,Director,Stars,Votes
Beyond the Clouds,2017,tt3224288,Majid Majidi,"('Ishaan Khattar', 'Malavika Mohanan', 'Goutam Ghose', 'Sharada')",6.9
Elevator Baby,2019,tt11005162,Akay Ilozobhie,"('Toyin Abraham', 'Ijeoma Aniebo', 'Shaffy Bello', 'Timini Egbuson')",6.5
The Boy Who Harnessed the Wind,2019,tt7533152,Chiwetel Ejiofor,"('Chiwetel Ejiofor', 'Maxwell Simba', 'Felix Lemburo', 'Robert Agengo')",7.6
Hacksaw Ridge,2016,tt2119532,Desmond T. Doss,"('Mel Gibson', 'Andrew Garfield', 'Sam Worthington', 'Luke Bracey', 'Teresa Palmer')",8.1
Jet Trash,2016,tt3124210,Charles Henri Belleville,"('Sofia Boutella', 'Robert Sheehan', 'Craig Parkinson', 'Jasper Pääkkönen')",5
The Casting Game,2017,tt7268532,Pearl Tan,"('Richard James Allen', 'Ana Maria Belo', 'Nicholas Brown', 'Stacey Copas')",5.1
Best F(r)iends Volume Two,2018,tt7694738,Justin MacGregor,"('Tommy Wiseau', 'Greg Sestero', 'Kristen StephensonPino', 'Rick Edwards')",5
Rafaël,2018,tt4037876,Ben Sombogaart,"('Melody Klaver', 'Nabil Mallat', 'Mehdi Meskar', 'Nawfel Bardad-Daidj')",6.6
Remarkable Shades of Gay,2016,tt7674258,N/A,(),7.2
Trust,2018,tt5541186,Angus Benfield,"('Yannick Lawry', 'Lance Bonza', 'Jeff Crabtree', 'Chelsea Bennett')",6
The Rangers,2016,tt3477070,Ron Newcomb,"('Nicola Posener', 'John Wells', 'Dale Miller', 'Michael J. Patterson')",5.8
El Achiq,2017,tt11179800,Amar Sifodil,"('Aziz Boukrouni', 'Laurent Gernigon', 'Stéphane Bonnet', 'Cesar Duminil')",7.4
Holy Spirit,2018,tt6703900,Mike Baran,"('Tom Schuster', 'Michael Foerster', 'Stefanie Mendoni', 'Matthias Kostya')",6.5
Majic,2019,tt9189966,Erin Berry,"('Paula Brancati', 'Richard Fitzpatrick', 'Marc Hickox', 'Michael Majeski')",6.8
Cupid's Proxy,2017,tt6100898,Jason Dallas,"('Rex Linn', 'Valerie Azlynn', 'Jackée Harry', 'Jet Jurgensmeyer')",5.8
Filthy Swine,2018,tt6230976,Benjamin Murray,"('Corey Woods', 'Trent Redekop', 'Raresh DiMofte', 'Ren Kennedy')",8.5
Mortal Engines,2018,tt1571234,Christian Rivers,"('Hera Hilmar', 'Robert Sheehan', 'Hugo Weaving', 'Jihae')",6.1
Hassan - The image of our common pain,2018,tt8965466,Emaan,"('Leena Alam', 'Haroon Azizi', 'Harjeet Dhillon', 'Hakim Diljo')",7.4
White Blessing,2017,tt8263682,Janchivdorj Sengedorj,"('Batmend Baast', 'Jinjmaa', 'Bazarragchaa Logo')",6.1
Black Gold,2018,tt8347414,Aaron Huggett,"('Madison Graves', 'Rick Amsbury', 'Brent Baird', 'Stennie Bell')",7.9
Replecan,2017,tt6786122,Suza Singh,"('Asha Annais', 'Ronald F.T. Bettis', 'Ola Birch', 'Dante Camiani')",6.6
I Am Not a Serial Killer,2016,tt4303340,Billy O'Brien,"('Max Records', 'Christopher Lloyd', 'Laura Fraser', 'Christina Baldwin')",6.2
Farewell to the Night,2019,tt8569390,André Téchiné,"('Catherine Deneuve', 'Kacey Mottet Klein', 'Oulaya Amamra', 'Stéphane Bak')",6.6
Elvis & Nixon,2016,tt2093991,Elvis Presley,"('Richard Nixon', 'Liza Johnson', 'Michael Shannon', 'Kevin Spacey', 'Alex Pettyfer', 'Johnny Knoxville')",6.4
Colossal,2016,tt4680182,Nacho Vigalondo,"('Anne Hathaway', 'Jason Sudeikis', 'Austin Stowell', 'Tim Blake Nelson')",6.2
Looking for Oum Kulthum,2017,tt6281148,Shirin Neshat,"('Shoja Azari', 'Neda Rahmanian', 'Yasmin Raeis', 'Mehdi Moinzadeh', 'Kais Nashif')",5.7
Someone Great,2019,tt8075260,Jennifer Kaytin Robinson,"('Gina Rodriguez', 'LaKeith Stanfield', 'Brittany Snow', 'DeWanda Wise')",6.1
Welcome to Norway,2016,tt5248342,Rune Denstad Langlo,"('Anders Baasmo', 'Olivier Mukuta', 'Slimane Dazi', 'Henriette Steenstrup')",6
Land of Light,2016,tt6241244,David Ruf,"('Noor Kayson', 'Najem Edden Al Kassem', 'Jawa Al Kassem', 'Khaled Tlass')",7
Milton's Secret,2016,tt2806390,Barnet Bain,"('Graham Abbey', 'William Ainscough', 'Ella Ballentine', 'Jessica Greco')",5.8
Finding Camille,2017,tt6147602,Bindu De Stoppani,"('Luigi Diberti', 'Anna Ferzetti', 'Nicola Mastroberardino', 'Alessandro Tedeschi')",6.5
Amateur Night,2016,tt4265508,Lisa Addario,"('Joe Syracuse', 'Jason Biggs', 'Janet Montgomery', 'Ashley Tisdale', 'Bria L. Murphy')",5.1
Death Row: A History of Capital Punishment in America,2016,tt7088444,N/A,(),7.4
Sir John A. And the Curse of the Anti-Quenched,2017,tt6523852,Adam Kirkey,"('John Dunsworth', 'Spencer Rice', 'Paul Spence', 'Timothy Bell')",6.4
For Jennifer,2018,tt7332120,Jody Barton,"('Dominique Swain', 'Felissa Rose', 'Madeleine Wade', 'Frankie Cullen')",5.1
The Dancing Dogs of Dombrova,2018,tt6739214,Zack Bernbaum,"('Katherine Fogler', 'Douglas Nyback', 'Anis Doroftei', 'Silva Helena Schmidt')",6.2
Light Years,2019,tt10085296,Colin Thompson,"('Chris Gray', 'Jennifer Lafleur', 'Makenzie Leigh', 'Ryan Miller')",5.8
My Name Is Adil,2016,tt6458448,Adil Azzab,"('Rezene Magda', 'Andrea Pellizzer', 'Azzab Adil', 'Tatawi Ali', 'Biscione Francesca', 'Azzab Hamid')",7.1
Leprechaun Returns,2018,tt8155182,Steven Kostanski,"('Taylor Spreitler', 'Pepi Sonuga', 'Sai Bennett', 'Emilie Reid')",5
Teacher,2019,tt7281538,Adam Dick,"('David Dastmalchian', 'Kevin Pollak', 'Curtis Edward Jackson', 'Esme Perez')",5.9
Goodbye Mother,2019,tt10641972,Trinh Dinh Le Minh,"('Hong Dao', 'Lanh Thanh', 'Vo Dien Gia Huy', 'Nsut Le Thien')",7.3
The Dolls,2017,tt6929280,Manny Velazquez,"('Richàrd A. LaBon', 'Alen Rios', 'Alex Velazquez', 'Manny Velazquez')",5.8
24 Frames,2017,tt6777170,Abbas Kiarostami,"('Mohamad Ramezani Pour',)",6.9
The Kindness of Strangers,2019,tt6515910,Lone Scherfig,"('Zoe Kazan', 'Esben Smed', 'Jack Fulton', 'Finlay Wojtak-Hissong')",6.5
Forever My Girl,2018,tt4103724,Bethany Ashton Wolf,"('Alex Roe', 'Jessica Rothe', 'Abby Ryder Fortson', 'Travis Tritt')",6.6
Stand Up the Musical by Aadar Malik,2017,tt6318238,Aadar Malik,(),7
Message in a Bottle,2017,tt4650752,Rhonda Parker,"('Jack Champion', 'Tyler Aser', 'Colton Clause', ""Michael O'Hear"")",8.9
Thru: The Hereafter Remains Unknown,2017,tt6878594,Joe Lazenby,"('James Handy', 'Pat McNamara', 'Marcel Simoneau', 'Stephen Girasuolo')",6.1
The Bloom of Yesterday,2016,tt3756046,Chris Kraus,"('Lars Eidinger', 'Adèle Haenel', 'Jan Josef Liefers', 'Hannah Herzsprung')",6.5
With Love From... Suffolk,2016,tt4576580,Graham Baker,"('Ross Casswell', 'Adam Collier', 'Shirley Day', 'John Ferguson', 'Adam Mondon', 'Daniel Simpson', 'Nick Woolgar', 'Will Wright', 'Hugh Fraser', 'Edmund Dehn', 'Roderick Smith', 'Tony Scannell')",6.1
We,2018,tt3881916,Mani Nasry,"('Mani Nasry', 'Humberly González', 'Shiva Negar', 'Cory Lee')",5.6
Meadow Bridge,2017,tt5208682,Tijah Bumgarner,"('Micah Gilkerson', 'Mahayla Fox', 'Olivia Perkins', 'Penny Mobley')",8.3
The Little Stranger,2018,tt6859762,Lenny Abrahamson,"('Domhnall Gleeson', 'Will Poulter', 'Ruth Wilson', 'Liv Hill')",5.5
Mosaic,2016,tt5934854,Devyne Johnson,"('Lana Adams', 'Susan Adams', 'Philip Auslander', 'Loren L. Baker')",7.9
The Translators,2019,tt6270534,Régis Roinsard,"('Lambert Wilson', 'Olga Kurylenko', 'Riccardo Scamarcio', 'Sidse Babett Knudsen')",6.5
In Searching,2018,tt3514532,J.L. Topkis,"('Jake Borelli', 'Jacob Grodnik', 'Aley Underwood', 'Evan Hall')",5.5
National Theatre Live: Follies,2017,tt7122350,Dominic Cooke,"('Tim Van Someren', 'Imelda Staunton', 'Gary Raymond', 'Tracie Bennett', 'Zizi Strallen')",8.4
So B. It,2016,tt3663020,Stephen Gyllenhaal,"('Talitha Eliana Bateman', 'Alfre Woodard', 'John Heard', 'Jessica Ann Collins')",6.8
Inconceivable,2016,tt5910170,Tom Shell,"('Natasha Henstridge', 'Marguerite Moreau', 'Jason Gerhardt', 'Samantha Hanratty')",5
Soulsmith,2017,tt4623726,Kevin Henry,"(""Matthew O'Brien"", 'Miriam Devitt', 'Brian Fortune', 'Conor Marren')",7.2
Snare,2016,tt3713392,Khu,"('Tristan Price', 'Sabina Gavrilov', 'Emily Bedford', 'Taylor Carter', 'Deanna Grace Congo')",5.9
First Person: A Film About Love,2019,tt7617946,Ashley Cahill,"('Valene Kane', 'Jazzy De Lisser', 'Odessa Young', 'Adam Budron')",7.1
Bumpin Uglies,2017,tt2244102,Susie Griswold,"('Kevin Craig West', 'Susie Griswold', 'Kevin Craig West', 'Greg Aidala', 'Gaby Allen')",6.6
Beyond Skyline,2017,tt1724970,Liam O'Donnell,"('Frank Grillo', 'Bojana Novakovic', 'Jonny Weston', 'Callan Mulvey')",5.3
Super Hustle,2018,tt8443604,Monte C. Wilson,"('Alex Qualls', 'Travanti Francies', 'Markco Wright', 'Curtis Rufus')",6.4
Dying to Survive,2018,tt7362036,Muye Wen,"('Zheng Xu', 'Yiwei Zhou', 'Chuan-jun Wang', 'Zhuo Tan')",7.8
Funny Man,2016,tt5174196,Omri Dorani,"('Cameron Blunt', 'Karen Ann Cabrera', 'Joe May', 'Daniel Johnson II')",7.8
Opening Night,2016,tt3096948,Jack Henry Robbins,"('Anthony Rapp', 'Cheyenne Jackson', 'Jessica Richards', 'Mitchell Jarvis')",6.9
Ville Neuve,2018,tt8253812,Félix Dufour-Laperrière,"('Robert Lalonde', 'Johanne-Marie Tremblay', 'Théodore Pellerin', 'Gildor Roy')",6.4
Mega Time Squad,2018,tt5758726,Tim van Dammen,"('Anton Tennet', 'Jonny Brugh', 'Hetty Gaskell-Hahn', 'Charles Chan')",5.8
The Last Witness,2018,tt3709552,Piotr Szkopiak,"('Alex Pettyfer', 'Robert Wieckiewicz', 'Talulah Riley', 'Michael Gambon')",5.6
Hot Air,2016,tt3531260,Derek Sieg,"('Jere Burns', 'Matthew Gray Gubler', 'Schuyler Fisk', 'Christa Miller')",7.8
Sienna's Choice,2016,tt4972442,Linda Palmer,"('Janel Tanna', 'Dave Vescio', 'Dre Swain', 'Carlos Carrasco')",9.1
Almost There (A punto de llegar),2019,tt11096698,Juliana Maité,"('Rodyniel Gonzalez', 'Jose Luis Grau', 'Juliana Maité', 'Gretza Merced')",5.7
Into the Who Knows!,2017,tt5958178,Micah Barber,"('Bryce Gheisar', 'Delaney Wingrove', 'Lee Eddy', 'Macon Blair')",6.6
Tausiyah Cinta,2016,tt10085844,Humar Hadi,"('Rendy Herpy', 'Irwansyah', 'Ressa Rere', 'Hamas Syahid')",7.2
Glorious,2016,tt5093668,Juan Daniel Zavaleta,"('Gabriel Aaron Zavaleta', 'Darcy Grey', 'Anselmo Zavaleta', 'Tanya Nungaray')",6.3
Star Wars: The Rise Of Skywalker,2019,tt2527338,J.J. Abrams,"('Daisy Ridley', 'John Boyega', 'Oscar Isaac', 'Adam Driver')",6.5
Demons,2018,tt8452036,Daniel Hui,"('Vicki Yang', 'Glen Goei', 'Vikneshwaran Kobinathan', 'Eshley Gao')",5.3
Ranchlands,2019,tt11094064,David Lewis,"('Nick Molari', 'Zachary Beck', 'Burt Binder', 'Kim Marie Cooper')",5.3
Montenegro Road Movie,2016,tt3266936,Petr Kubik,"('Ivana Vukovic', 'Jakub Gottwald', 'Pavel Richta', 'Milena Nikolic')",6.2
Love by Chance,2017,tt6149390,Samad Davis,"('Stevie Baggs Jr.', 'Desi Banks', 'Cory Chapman', 'Paul H Chapman')",6.6
Abina and the Important Men,2017,tt7017858,Soumyaa Kapil Behrens,"('Gina Harris', 'Toni Harry', 'Rhonnie Washington', 'Michael A. Behrens')",8.4
Billion Star Hotel,2016,tt5300268,Alecs Nastoiu,"('Rudy Moca', 'Theo Marton', 'Dan Radulescu', 'Nicu Mihoc')",5.5
From Jennifer,2017,tt5611424,Frank Merle,"('Danielle Taddei', 'Derek Mears', 'Meghan Deanna Kingsley', 'Tony Todd')",5.1
Daylight's End,2016,tt3007132,William Kaufman,"('Johnny Strong', 'Lance Henriksen', 'Louis Mandylor', 'Hakeem Kae-Kazim')",5.4
Jungle,2017,tt3758172,Greg McLean,"('Daniel Radcliffe', 'Thomas Kretschmann', 'Alex Russell', 'Joel Jackson')",6.7
Muddy Corman,2016,tt5072154,Jon McDonald,"('Nick Bloxsom-Carter', 'Kevin Corrigan', 'Jennifer McKenna Davis', 'Doug E. Doug')",6.4
Wonder Park,2019,tt6428676,Dylan Brown,"('Sofia Mali', 'Jennifer Garner', 'Ken Hudson Campbell', 'Kenan Thompson')",5.8
Unconditional,2018,tt6173418,Braden Barton,"('Jeff Armstrong', 'Matlyn Rybak', 'James M Tweedie', 'Rae Hunt')",6.4
Cat in the Wall,2019,tt8471116,Vesela Kazakova,"('Mina Mileva', 'Irina Atanasova', 'Angel Genov', 'Orlin Asenov', 'Gilda Waugh')",5.8
Gatao 2: Rise of the King,2018,tt8324576,Cheng-Kuo Yen,"('Collin Chou', 'Shih-Sian Wang', 'Jack Kao', 'Chen-Nan Tsai')",6.2
The Broken Rose,2018,tt6670116,Matt McClelland,"('Makenzie Lee-Foster', 'Evan Joelle', 'Talia Taylor', 'JD Scalzo')",6.3
Mercy's Girl,2018,tt5804846,Emily Lape,"('Emily Lape', 'Alison Hixon', 'Rainee Denham', 'Robert Kaercher')",5.8
Flawless,2018,tt8653840,Tal Granit,"('Sharon Maymon', 'Stav Strashko', 'Netsanet Mekonen', 'Noam Lugasy', 'Assi Levy')",6.4
Strictly Professional,2018,tt8173652,Sean Brown,"('Jason Bailes', 'Ami C. Ericson', 'Antoine Johnson Jr.', 'Rickey Junior')",8.6
Un conte peut en cacher un autre,2016,tt10453434,Isaac Hempstead Wright,(),7
Do You Take This Man,2016,tt4723724,Joshua Tunick,"('Anthony Rapp', 'Jonathan Bennett', 'Thomas Dekker', 'Hutchi Hancock')",6.1
The Watchman's Canoe,2017,tt5369760,Barri Chase,"('Adam Beach', 'Roger Willie', 'Stephanie Wallace', 'Carter Jon')",5.3
This Teacher,2018,tt8917930,Mark Jackson,"('Hafsia Herzi', 'Sarah Kazemy', 'Lucy Walters', 'Kevin Kane')",6
To Be a Soldier,2018,tt5993604,Adam Dufour,"('Jacob Dufour', 'T.L. Bridger', 'Wayne E. Brown', 'Julie Streble')",7.4
Kayak to Klemtu,2017,tt7207726,Zoe Leigh Hopkins,"(""Ta'kaiya Blaney"", 'Sonja Bennett', 'Lorne Cardinal', 'Jared Ager-Foster')",6.7
Spirit Animal,2019,tt10364336,Madeline Deering,"('Roxie Balboa', 'Madeline Deering', 'Tim Gross', 'Tom Gross')",8
Down and Yonder,2018,tt4427022,Christopher Flippo,"('Chris Schulz', 'Geoff James', 'Emily Landham', 'Carter Kinsella')",8.2
The History of the Pit Stop,2016,tt10924154,Rob Williams,"('David Coulthard',)",7.6
Innerself,2018,tt6420312,Johnny K. Wu,"('Jason L. Wang', 'Mikhail Tot', 'Stephen Nicholas Knight', 'Rosy Hong')",6.8
Slutdestination Dödssjuk,2019,tt9901532,Dennis Andersson,"('Alexander Embretsen', 'Dennis Andersson', 'Erik Andersson', 'Agape Browall', 'Anna Dalström')",5.2
Love Is...,2017,tt6430652,Stan Harrington,"('Kayla Strada', 'Bryan Lee Wriggle', 'Daphne Tenne', 'Alex Luna')",7.3
Home.,2018,tt8907428,Efrain Flores,"('Efrain Flores', 'Rene Flores', 'Julian Llamas', 'Lupita Llamas')",5.4
Five Feet Apart,2019,tt6472976,Justin Baldoni,"('Haley Lu Richardson', 'Cole Sprouse', 'Moises Arias', 'Kimberly Hebert Gregory')",7.2
Claws of the Red Dragon,2019,tt12075440,Rob W. King,"('Kevin Yang', 'Dorren Lee', 'Taras Lesiuk', 'Eric Peterson', 'Russell Yuen')",7.4
Caged No More,2016,tt4104354,Lisa Arnold,"('Debra Wilson', 'Kevin Sorbo', 'Cynthia Gibb', 'Loretta Devine')",5.5
Kung Fu Masters,2017,tt7275528,Chi Tian,"('Ben Bostick', 'Brian Bullock', 'Kara Mackey', ""Paul 'Maxx' Rinehart"")",5
The History of Love,2016,tt0443533,Radu Mihaileanu,"('Gemma Arterton', 'Sophie Nélisse', 'Elliott Gould', 'Derek Jacobi')",6.3
"Leah Smock, the Legend Awakens",2016,tt5001706,Edward B. Franke,"('Morgan Pyle', 'Shannon Stockin', 'Leah Melody', 'Caia England')",7.2
Baba Sathya Sai,2017,tt7998276,Kodi Ramakrishna,"('Sreejith Vijay', 'Jaya Prada', 'Sarath Babu', 'Anushka Shetty')",6.1
Little Evil,2017,tt2937366,Eli Craig,"('Evangeline Lilly', 'Owen Atlas', 'Adam Scott', 'Marcus Terrell Smith')",5.7
Only a Switch,2018,tt4572242,Michael Vincent,"('Lauren Molina', 'Helen Rogers', 'Larry Fessenden', 'Michael Vincent')",5.5
Lovers on Borders,2018,tt6254732,Atsushi Funahashi,"('Ana Moreira', 'Tasuku Emoto', 'Yuta Nakano', 'António Durães')",5.5
Culling Hens,2016,tt2044760,Christopher Jarvis,"('Alex Loeb', 'Stine Fischer Christensen', 'Tom Guiry', 'Heather Matarazzo', 'Colman Domingo')",7
Unless,2016,tt4538016,Alan Gilsenan,"('Hannah Gross', 'Catherine Keener', 'Matt Craven', 'August Winter')",5.3
Friends Family & Lovers,2019,tt11326928,Michael Ballard,"('Abimbola Osundairo', 'Logan Parks', 'Logan Parks', 'Darius White')",5.5
Transmutation: Deep Water Horizon,2016,tt4852332,Robert Doty,"('Bryan Martin', 'Vernon Wells', 'Ashley Featherstone Trigg', 'Summer Selby', 'Ruthie Bolton')",7.4
Voyageuse,2018,tt5305452,May Miles Thomas,"('Siân Phillips',)",6
An Appointment with Mr. Vield,2017,tt2879794,Keri Barker,"('Jennifer Foreman', 'Keri Barker', 'Simone Leorin', 'Geni Hawkins', 'Erik Siegling')",6.5
Hemanta,2016,tt5988204,Anjan Dutt,"('Souptic Chakraborty', 'Saswata Chatterjee', 'Parambrata Chattopadhyay', 'Gargi Roy Chowdhury')",5.8
The Wild Boys,2017,tt6340640,Bertrand Mandico,"('Pauline Lorillard', 'Vimala Pons', 'Diane Rouxel', 'Anaël Snoek')",6.8
RiffTrax Presents: Beyond Christmas,2017,tt21614582,Bridget Jones,"('Mary Jo Pehl',)",6.3
Jailbreak,2017,tt5741304,Jimmy Henderson,"('Celine Tran', 'Jean-Paul Ly', 'Laurent Plancel', 'Tharoth Sam')",5.4
Dog Days in the Heartland,2017,tt4944240,Chad Carpenter,"('Cara Artman', 'McLean Blanner', 'Patrick Blanner', 'Charles Carpenter')",8.5
Senioritis,2018,tt5610638,Brent Pinkerton,"('Audel Acevedo', 'Maris Ackerman', 'Brian Adkins', 'Jenny Alton')",6.9
Cowboy & Indiana,2018,tt7177250,Rodney Ray,"('Taylor Girard', 'Lynn Andrews III', 'Evan Myles Horsley', 'Kenneisha Thompson')",5.3
Fair Haven,2016,tt3520216,Kerstin Karlhuber,"('Michael Grant', 'Tom Wopat', 'Gregory Harrison', 'Susan Aser')",6.8
Domestic Seduction,2017,tt5313994,Omegia Keeys,"('Diesel Madkins', 'Jessica E. Brandon', 'O. Levon Jackson', 'Jessica Thompson')",5.5
The Thing Before the Thing,2019,tt6005118,Mike Piccirillo,"('Keri Blunt', 'Crash Buist', 'Kim Estes', 'Claire Gerety-Mott')",5
The Beach Bum,2019,tt6511932,Harmony Korine,"('Matthew McConaughey', 'Snoop Dogg', 'Isla Fisher', 'Stefania LaVie Owen')",5.5
The Forest Whispers,2016,tt5598246,Jimmy Henderson,"('Lida Duch', 'Dara Our', 'Chhorvy Sem', 'Sisowath Siriwudd')",7.4
Intrigo: Death of an Author,2018,tt6341066,Daniel Alfredson,"('Ben Kingsley', 'Benno Fürmann', 'Tuva Novotny', 'Michael Byrne')",5.9
The Final Goodbye,2018,tt6443380,Donn R. Nottage,"('Robert Swanson', 'Robert Swanson', 'Mark Mayo', 'Danny Bass', 'Robert Shumay')",6.4
Pushing Dead,2016,tt4572984,Tom E. Brown,"('James Roday Rodriguez', 'Robin Weigert', 'Danny Glover', 'Khandi Alexander')",6.4
Project Evolution,2018,tt2265630,Shiraz Khan,"('Shiraz Khan', 'Claire Gliberry', 'Robert Toretto', 'Leila Kotori')",7.5
El Landlord,2016,tt3406660,Nicholas Nathaniel,"('Gia Ramey-Gay', 'Omar Avila', 'Kali Cook', 'Afton Boggiano')",6.4
Ahmad Maryam,2019,tt8804776,Saleh Jamal Eddin,"('Mashhour Alali', 'Hoda Alhallak', 'Ahmad Alharfi', 'Karin Bjurström')",7.4
Let Karma,2019,tt10411520,Biodun Stephen,"('Ray Adeka', 'Bisola Aiyeola', 'Evelyn Bada', 'Blossom Chukwujekwu')",5.9
The Undiscovered Country,2019,tt6466598,Tim O'Connor,"('Rachel McKeon', 'Suzanne Savoy', 'Zazie Beetz', 'Rob Campbell')",5.8
A Host of Sparrows,2018,tt6388090,Kevin Alexander Boon,"('Mike Sutton', 'Douglas Cathro', 'Elizabeth Wyld', 'Jim Krut')",5.9
"A Rabbi, a Priest and an Ex-Gumba",2017,tt4932580,Daniel Bollag,"('Meni Philip', 'Mashey Bernstein', 'Daniel Bollag', 'John Leo Brindle', 'Emiliano Campobello')",7.9
Only I...,2016,tt2338110,Rodny Paulson,"('Brendan Fehr', 'Hunt Block', 'Dillon Casey', 'Shanda Bezic')",7.8
Silver Lake,2018,tt7212992,Sean McGinly,"('Martin Starr', 'Deborah Ann Woll', 'Fred Melamed', 'Alex Boling')",6.4
Life of Significant Soil,2016,tt4405088,Michael Irish,"('Charlotte Bydwell', 'Alexis Mouyiaris', 'Don Bajema', 'Anna Jack')",6.1
Starfilm,2017,tt8719100,Johann Lurf,(),6.8
Go for Broke,2018,tt6350786,Alexander Bocchieri,"('Hideyuki Arita', 'Jabez Armodia', 'Miguel A. Baez Jr.', 'Kanani Baker')",8
Eyes of the Roshi,2017,tt3729774,Jon Mark Nail,"('Eric Roberts', 'Ethan Marten', 'Amanda Dunn', 'Adam Nguyen')",7
Steven Universe: The Movie,2019,tt10515852,Rebecca Sugar,"('Joseph D. Johnston', 'Kat Morris', 'Zach Callison', 'Michaela Dietz', 'Estelle', 'Deedee Magno')",7.7
Jean,2016,tt5265222,Shawn Welling,"('Lee Majors', 'Derek Russo', 'Isabella Blake-Thomas', 'Martin Copping')",7.2
Low Notes,2017,tt5076082,Laurier Fourniau,"('Dash Boam', 'Pedro Fontaine', 'Cooper Oznowicz', 'Stefanie Galler')",6.4
Fatal Love,2016,tt6011710,Haolin Song,"('Yanan Li', 'Xinyu Ren')",6
Mississippi Requiem,2018,tt5699180,Arkesh Ajay,"('Kelly Pike', 'Jerell Rosales', 'Marta Savina', 'Alicia Witt', 'Topher Grace', 'James Franco', 'Amy Smart')",5.5
Tijuana Bible,2019,tt6393296,Jean-Charles Hue,"('Paul Anderson', 'Adriana Paz', 'Noé Hernández', 'Giancarlo Ruiz')",5.2
Fan Club,2016,tt5326482,Eva Alfhild Jonsson,"('Birgitta Linder', 'Eva Alfhild Jonsson', 'Céline Marcault', 'Emelie Ulfeby')",9.3
Maria do Caritó,2019,tt10615452,João Paulo Jabur,"('Lília Cabral', 'Juliana Carneiro da Cunha', 'Leopoldo Pacheco', 'Kelzy Ecard')",6.2
The Harvesters,2018,tt8144850,Etienne Kallos,"('Brent Vermeulen', 'Alex van Dyk', 'Juliana Venter', 'Morné Visser')",6.5
The Pickle Recipe,2016,tt4694594,Michael Manasseri,"('Jon Dore', 'Lynn Cohen', 'Miriam Lee', 'David Paymer')",6.2
Soy Nero,2016,tt2249039,Rafi Pitts,"('Rory Cochrane', 'Khleo Thomas', 'Michael Harney', 'Joel McKinnon Miller')",6.3
Boar,2017,tt4158594,Chris Sun,"('Nathan Jones', 'Bill Moseley', 'John Jarratt', 'Hugh Sheridan')",5.1
Fight!,2018,tt6217512,Jason Lupish,"('Erica Sherwood', 'Gabriella McAlpine', 'Tino Notarianni', 'Jennifer Farrugia')",9.2
"Faith, Hope & Love",2019,tt8310924,J.J. Englert,"('Robert Krantz', 'Peta Murgatroyd', 'Robert Krantz', 'Michael Richards', 'Corbin Bernsen')",6.3
Overwatch,2016,tt4730580,Christopher M. Carter,"('Jessica Morgan', 'Taylor Plecity', 'Nathan O. Miller', 'Steve McKee', 'Christopher M. Carter')",6.7
Sunshine of Your Love: A Concert for Jack Bruce,2018,tt8232576,Kyla Simone Bruce,"('Ian Anderson', 'Ginger Baker', 'Edith Bowman', 'Jack Bruce')",6.2
The Girl on the Train,2018,tt9799088,Anthony Banks,"('Matt Concannon', 'John Dougall', 'Oliver Farnworth', 'Phillipa Flynn')",7.5
National Theatre Live: Amadeus,2017,tt6846134,Michael Longhurst,"('Tim Van Someren', 'Lucian Msamati', 'Adam Gillen', 'Karla Crome', 'Sarah Amankwah')",8.2
Ostitto,2016,tt5670190,Ananya Mamun,"('Arifin Shuvo', 'Nusrat Imrose Tisha', 'Nijhum Rubina', 'Suchorita')",6.3
Liverpool vs Newcastle United,2019,tt10958978,N/A,(),5.8
Lotus Eyes,2016,tt4291584,Joshua Land,"('Lori Brooks', 'Paul Bruce', 'Brian C. Chenworth', 'Dom DiMercurio')",5.1
Devil's Night,2017,tt3626368,Todd Bishop,"('Adam Forrest', 'Elizabeth Peterson', 'Alex Ho', 'Kristina Cohen')",5.6
Corporate,2017,tt5460548,Nicolas Silhol,"('Céline Sallette', 'Lambert Wilson', 'Stéphane De Groodt', 'Violaine Fumeau')",6.4
Consciencia,2018,tt6000700,Sergio Peña,"('Ruben Zamora', 'Carla Nieto', 'Bárbara de Regil', 'Mauricio Davison')",5.4
Skyfire,2019,tt9203190,Simon West,"('Bee Rogers', 'Alice Rietveld', 'Xueqi Wang', 'Hannah Quinlivan')",5.2
The Cabin,2019,tt6594146,Dorian Cleavenger,"('Deven Bromme', 'Harrison Carter', 'Timothy E. Goodwin', 'J.W. Myers')",6
Go Back to China,2019,tt7957314,Emily Ting,"('Anna Akana', 'Richard Ng', 'Lynn Chen', 'Kelly Hu')",6
Demon with the Atomic Brain,2017,tt7289838,Christopher R. Mihm,"('Amanda Tietz', 'Jeremy Frandrup', 'Tyler Haines', 'Christian Finch')",5.4
It's Her Day,2016,tt12916126,Aniedi Awah Noba,"('Adunni Ade', 'Omobola Akinde', 'Shaffy Bello', 'Jude Chukwuka')",6.5
Courier X,2016,tt3589968,Thomas Gulamerian,"('Udo Kier', 'James C. Burns', 'Bron Boier', 'Richard Gleason')",5.7
Dirty 30,2016,tt5521550,Andrew Bush,"('Mamrie Hart', 'Adam Lustick', 'Joselyn Hughes', 'Grace Helbig')",5.5
Kings of Mulberry Street,2019,tt8974576,Judy Naidoo,"('Aaqil Hoosen', 'Shaan Nathoo', 'Amith Sing', 'Neville Pillay')",5.5
